DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Oct1954,-0.51563,-1.22254,-1.34057,-1.45978,-1.68384,-1.59954,-1.4768,-1.71419,-1.60172,-1.18477,-1.4479,-1.27991,-0.40438,-0.6417,-0.70109,-0.79518,-0.76195,-0.41127,-0.52755,-0.71849,-0.97771,-0.61464,-0.45648,-0.13246,-0.42578,-0.63781,-0.81846,-0.8142,-0.88998,-0.86699,-1.08379,-1.23996,-1.09743,-0.88431,-0.87459,-0.67819,-0.19655,-0.03413,-0.08775,-0.14967,-0.21469,-0.31466,-0.42918,-0.39581,-0.47996,-0.29228,-0.08975,-0.19103
Nov1954,-0.31729,-0.7546,-1.33605,-1.45569,-1.55554,-1.76655,-1.67236,-1.56565,-1.791,-1.67275,-1.27761,-1.52961,-1.39599,-0.56253,-0.80511,-0.86291,-0.95665,-0.9231,-0.57115,-0.671,-0.86534,-1.11819,-0.7495,-0.56829,-0.23176,-0.53157,-0.75459,-0.93318,-0.92373,-0.99934,-0.96956,-1.18947,-1.34187,-1.20053,-0.981,-0.96152,-0.74991,-0.26579,-0.09964,-0.14816,-0.20875,-0.27569,-0.37534,-0.49224,-0.45199,-0.54346,-0.35992,-0.15247
Dec1954,0.84372,0.30264,-0.1191,-0.71978,-0.88384,-1.06419,-1.40953,-1.35371,-1.26949,-1.53709,-1.46064,-1.01534,-1.30952,-1.15417,-0.29436,-0.54299,-0.60204,-0.70556,-0.67569,-0.33374,-0.44214,-0.64129,-0.90269,-0.53411,-0.37424,-0.04988,-0.33492,-0.57038,-0.7555,-0.74906,-0.83005,-0.80935,-1.04257,-1.20594,-1.05339,-0.8087,-0.81443,-0.58156,-0.06228,0.09476,0.03829,-0.02599,-0.09589,-0.1998,-0.3245,-0.28422,-0.38037,-0.19683
Jan1955,-0.72853,0.12634,-0.13976,-0.44638,-0.87913,-1.00595,-1.16495,-1.46241,-1.44186,-1.38535,-1.65008,-1.58683,-1.13959,-1.42778,-1.26417,-0.42591,-0.65784,-0.71857,-0.82169,-0.79498,-0.46248,-0.56459,-0.76231,-1.02199,-0.65047,-0.48396,-0.16455,-0.44325,-0.67224,-0.86416,-0.86,-0.94401,-0.91442,-1.15808,-1.3287,-1.17332,-0.92657,-0.89905,-0.67164,-0.1525,0.01078,-0.04506,-0.10739,-0.17594,-0.28106,-0.4089,-0.36833,-0.46521
Feb1955,-1.53468,-1.49918,-0.80156,-0.83956,-1.14143,-1.45199,-1.54341,-1.66119,-1.88687,-1.83185,-1.73399,-1.95051,-1.86402,-1.49103,-1.66174,-1.55753,-0.85887,-1.06196,-1.1168,-1.19645,-1.17786,-0.87202,-0.94562,-1.11203,-1.32173,-1.00023,-0.80772,-0.49945,-0.76263,-0.95162,-1.11492,-1.10826,-1.18286,-1.15072,-1.3648,-1.50498,-1.39382,-1.18377,-1.13026,-0.92141,-0.45627,-0.28501,-0.33199,-0.39025,-0.45601,-0.55154,-0.66998,-0.62781
Mar1955,-0.06061,-1.35157,-1.39486,-0.81687,-0.84169,-1.09273,-1.37108,-1.44866,-1.55112,-1.75739,-1.71995,-1.66197,-1.85626,-1.79861,-1.45298,-1.60268,-1.51561,-0.85826,-1.05067,-1.10332,-1.18009,-1.16474,-0.87261,-0.94424,-1.10678,-1.32343,-0.99575,-0.81057,-0.50842,-0.76404,-0.94554,-1.10279,-1.09692,-1.16878,-1.13903,-1.33889,-1.47326,-1.37082,-1.16525,-1.12171,-0.91975,-0.47744,-0.31525,-0.35986,-0.41326,-0.4747,-0.56475,-0.67901
Apr1955,1.89096,1.3816,0.2527,-0.31556,0.07614,7e-04,-0.25869,-0.59497,-0.68148,-0.79005,-0.9993,-1.00113,-1.01175,-1.25807,-1.2383,-0.91753,-1.1834,-1.08484,-0.37104,-0.58518,-0.63865,-0.72298,-0.6981,-0.40013,-0.46918,-0.6446,-0.87054,-0.52845,-0.40322,-0.11685,-0.35497,-0.55677,-0.72624,-0.72423,-0.80194,-0.77955,-0.98472,-1.13359,-0.98959,-0.77334,-0.78219,-0.58823,-0.13334,0.00839,-0.04157,-0.09751,-0.15363,-0.24418
May1955,-1.85577,0.92578,0.70778,-0.40818,-0.79407,-0.33954,-0.37755,-0.62186,-0.92844,-1.00322,-1.09432,-1.28532,-1.27226,-1.2657,-1.48869,-1.4568,-1.14781,-1.36784,-1.27689,-0.60711,-0.80418,-0.85239,-0.92885,-0.90964,-0.62798,-0.69353,-0.85794,-1.06963,-0.75071,-0.59674,-0.31018,-0.55556,-0.73963,-0.89849,-0.89461,-0.97015,-0.9449,-1.14647,-1.28504,-1.15903,-0.9575,-0.94252,-0.74692,-0.3074,-0.15896,-0.20555,-0.25959,-0.31585
Jun1955,-0.86506,-1.87185,0.59454,0.46075,-0.62014,-0.96975,-0.47821,-0.52655,-0.77924,-1.08733,-1.15744,-1.24286,-1.43861,-1.41793,-1.37681,-1.58839,-1.53628,-1.2331,-1.44408,-1.35274,-0.68999,-0.88184,-0.92724,-1.00062,-0.98471,-0.70574,-0.76734,-0.93077,-1.13708,-0.81896,-0.65879,-0.37054,-0.61813,-0.80159,-0.95858,-0.95238,-1.02606,-0.99858,-1.19733,-1.33477,-1.21165,-1.01512,-0.99367,-0.79653,-0.3619,-0.21367,-0.25891,-0.31201
Jul1955,-0.57866,-0.95953,-1.77123,0.34249,0.23377,-0.73038,-1.02659,-0.5745,-0.61019,-0.84692,-1.12118,-1.18029,-1.25303,-1.42951,-1.41041,-1.37943,-1.57866,-1.52905,-1.25031,-1.44835,-1.3651,-0.74255,-0.92479,-0.9659,-1.03338,-1.01824,-0.75099,-0.80725,-0.9605,-1.15529,-0.85805,-0.70228,-0.41952,-0.66127,-0.83646,-0.98519,-0.97818,-1.04818,-1.02125,-1.21204,-1.34417,-1.22607,-1.03998,-1.01622,-0.82385,-0.40413,-0.25698,-0.29999
