DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Sep1989,-0.06098,0.07412,0.34247,0.61541,0.84761,0.11961,0.1209,-0.52277,-1.14345,-0.71778,0.02787,-0.19416,-0.29646,-0.28265,-0.42443,-0.41686,-0.46588,-0.48386,-0.27229,0.06243,0.04061,-0.22127,0.17924,0.16402,0.01266,0.03673,0.00178,0.05137,0.06642,0.36657,0.74505,0.70946,0.48038,0.22083,0.07659,0.13612,0.10696,0.07885,0.08037,0.14489,0.16318,0.04731,-0.04855,-0.00111,-0.08252,-0.18866,-0.29824,-0.26783
Oct1989,1.4287,1.23094,1.21682,1.27242,1.36365,1.39548,0.97506,0.93968,0.33741,-0.33803,-0.0054,0.62218,0.43004,0.3187,0.29492,0.1422,0.12637,0.08093,0.04323,0.24724,0.54602,0.51041,0.23308,0.5831,0.55781,0.42162,0.43553,0.3941,0.43638,0.43863,0.71045,1.04281,0.99812,0.79198,0.53663,0.39572,0.45292,0.42275,0.39079,0.3903,0.44858,0.45748,0.34164,0.25294,0.28213,0.19332,0.08117,-0.02707
Nov1989,-1.16172,0.63589,0.53723,0.61372,0.72738,0.8393,0.93037,0.53053,0.51447,-0.09511,-0.7201,-0.37471,0.28573,0.10538,0.00581,-0.00507,-0.15764,-0.16065,-0.1963,-0.2198,-0.0087,0.3022,0.26636,0.00698,0.36623,0.35065,0.21959,0.23914,0.20193,0.2501,0.25476,0.51969,0.85505,0.80863,0.59644,0.34503,0.21336,0.27813,0.25207,0.22364,0.22322,0.28078,0.29412,0.18045,0.09592,0.13174,0.05056,-0.05034
Dec1989,-1.5097,-1.79037,-0.36241,-0.36586,-0.20596,-0.04298,0.14098,0.28434,-0.14303,-0.12025,-0.67273,-1.18093,-0.79989,-0.12984,-0.32899,-0.42045,-0.41633,-0.55021,-0.53803,-0.56986,-0.58401,-0.39159,-0.07987,-0.10218,-0.32028,0.05289,0.036,-0.09913,-0.06865,-0.10055,-0.0472,-0.0337,0.24283,0.59473,0.5664,0.35049,0.11058,-0.02372,0.04331,0.01771,-0.0047,-0.00217,0.06167,0.07971,-0.03405,-0.12931,-0.08501,-0.15957
Jan1990,-1.84091,-2.09996,-2.186,-1.21066,-1.23962,-1.08053,-0.87393,-0.64989,-0.48308,-0.83813,-0.77893,-1.1709,-1.53628,-1.17222,-0.56856,-0.75624,-0.82581,-0.80429,-0.91173,-0.89166,-0.91712,-0.92792,-0.77462,-0.47319,-0.49226,-0.66502,-0.31965,-0.32719,-0.44512,-0.40648,-0.43442,-0.37789,-0.35833,-0.09452,0.23452,0.21507,0.01376,-0.18714,-0.31442,-0.24977,-0.2769,-0.29512,-0.29184,-0.22655,-0.20812,-0.31687,-0.41609,-0.36927
Feb1990,-0.89284,-1.79093,-2.1306,-2.24469,-1.55286,-1.62361,-1.45375,-1.23268,-0.98878,-0.80937,-1.13483,-1.07712,-1.4235,-1.72042,-1.34538,-0.7965,-0.98073,-1.04582,-1.01338,-1.10257,-1.07644,-1.09582,-1.09908,-0.96936,-0.67905,-0.68818,-0.83322,-0.503,-0.50333,-0.61539,-0.56763,-0.5875,-0.52787,-0.50601,-0.24843,0.08202,0.06604,-0.12946,-0.32275,-0.44873,-0.38103,-0.40666,-0.41941,-0.41106,-0.343,-0.32438,-0.43108,-0.53334
Mar1990,-1.90123,-1.77993,-2.07028,-2.18742,-2.27002,-1.89508,-1.98028,-1.8294,-1.63918,-1.43104,-1.27685,-1.50544,-1.46245,-1.68292,-1.88066,-1.56523,-1.12809,-1.27486,-1.31985,-1.27479,-1.33601,-1.30571,-1.32093,-1.31699,-1.21773,-0.9571,-0.95409,-1.06096,-0.77238,-0.76747,-0.86865,-0.81587,-0.8284,-0.76988,-0.74832,-0.5121,-0.20828,-0.21561,-0.39514,-0.56183,-0.68559,-0.61168,-0.63247,-0.63474,-0.62065,-0.55357,-0.53529,-0.63176
Apr1990,-0.62844,-1.75444,-1.82207,-2.06446,-2.16699,-2.27647,-1.90705,-1.97123,-1.84409,-1.67051,-1.45938,-1.31745,-1.53545,-1.53124,-1.74647,-1.98234,-1.6495,-1.21488,-1.34944,-1.39076,-1.33847,-1.39338,-1.36077,-1.37291,-1.37082,-1.27401,-1.01265,-1.00406,-1.1067,-0.82602,-0.8229,-0.92532,-0.86917,-0.87851,-0.8195,-0.7988,-0.5671,-0.27679,-0.28483,-0.45232,-0.61304,-0.74074,-0.66217,-0.68106,-0.67994,-0.66385,-0.59492,-0.57897
May1990,-0.73775,-0.97835,-1.7272,-1.8581,-2.19507,-2.28551,-2.37242,-2.06361,-2.12872,-1.96579,-1.75207,-1.53649,-1.40556,-1.60259,-1.59976,-1.77727,-2.01167,-1.71106,-1.29582,-1.39909,-1.43441,-1.38023,-1.42789,-1.39608,-1.40691,-1.40594,-1.31891,-1.07779,-1.06673,-1.15716,-0.89312,-0.89044,-0.98618,-0.92893,-0.93611,-0.87811,-0.85817,-0.63221,-0.35386,-0.35949,-0.52303,-0.6703,-0.79636,-0.71679,-0.73337,-0.73004,-0.71276,-0.64286
Jun1990,0.49816,-0.3021,-0.65885,-1.56737,-1.72411,-2.06282,-2.20741,-2.28538,-2.00246,-2.04041,-1.84973,-1.64972,-1.44456,-1.32036,-1.5178,-1.50609,-1.7039,-1.93036,-1.64051,-1.24633,-1.35414,-1.38832,-1.33455,-1.38164,-1.35292,-1.36266,-1.36041,-1.27039,-1.03382,-1.02326,-1.11629,-0.85748,-0.85422,-0.94786,-0.89339,-0.90034,-0.84456,-0.82445,-0.60263,-0.32605,-0.33215,-0.49337,-0.63676,-0.76275,-0.68401,-0.69901,-0.69674,-0.67967
