DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Nov1953,-1.90701,-1.7575,-1.88176,-1.89057,-1.94153,-1.80497,-1.58156,-1.65495,-1.8472,-1.45606,-1.47358,-1.29321,-1.01655,-0.71461,-0.7586,-0.84984,-0.96922,-1.09593,-1.1732,-1.36343,-1.42845,-1.45645,-1.14786,-1.25608,-1.39536,-1.33574,-1.30015,-1.28229,-1.35669,-1.36793,-1.22775,-1.23117,-1.14227,-1.10399,-1.21175,-0.83171,-0.87346,-0.70378,-0.77,-0.83834,-0.8637,-0.81903,-0.81887,-0.79389,-0.87897,-0.89382,-0.76664,
Dec1953,-1.10507,-1.94379,-2.05775,-2.0906,-1.99886,-2.09184,-1.95623,-1.77888,-1.79663,-2.00981,-1.64821,-1.64176,-1.47917,-1.22245,-0.95871,-0.9828,-1.05231,-1.16656,-1.28351,-1.34737,-1.53396,-1.60337,-1.61814,-1.30753,-1.40283,-1.52965,-1.46377,-1.41817,-1.39707,-1.47022,-1.48552,-1.35118,-1.35537,-1.27434,-1.23589,-1.32399,-0.95966,-0.99506,-0.83714,-0.89482,-0.95311,-0.97661,-0.93658,-0.93271,-0.90826,-0.98811,-1.00267,-0.87522
Jan1954,0.5862,-0.44207,-1.63871,-2.18061,-1.92613,-1.85506,-1.87943,-1.75619,-1.58824,-1.58826,-1.78605,-1.45925,-1.44681,-1.2757,-1.02201,-0.77512,-0.82824,-0.91575,-1.0262,-1.12905,-1.1782,-1.35275,-1.42243,-1.45763,-1.18241,-1.27441,-1.40421,-1.3512,-1.32632,-1.31419,-1.38639,-1.39948,-1.27328,-1.28046,-1.20361,-1.16791,-1.2656,-0.90076,-0.92618,-0.76257,-0.82074,-0.88286,-0.90469,-0.85954,-0.85487,-0.83235,-0.91412,-0.92155
Feb1954,1.14841,0.9891,0.20027,-0.67351,-1.26302,-1.30437,-1.30454,-1.34917,-1.23781,-1.10335,-1.14379,-1.41304,-1.12268,-1.14262,-0.99691,-0.75966,-0.52078,-0.58796,-0.69408,-0.80777,-0.89989,-0.95538,-1.13893,-1.20101,-1.25387,-0.99407,-1.09115,-1.21408,-1.16302,-1.15634,-1.16135,-1.23523,-1.24258,-1.12068,-1.12934,-1.05146,-1.01926,-1.12702,-0.75509,-0.77571,-0.60956,-0.67575,-0.74384,-0.76586,-0.71916,-0.71539,-0.68783,-0.775
Mar1954,-0.26295,0.58132,0.63171,-0.00016,-0.71003,-1.17602,-1.25952,-1.27069,-1.30606,-1.21196,-1.0952,-1.14346,-1.37942,-1.13098,-1.14531,-1.01577,-0.79225,-0.56989,-0.63048,-0.72924,-0.8389,-0.92346,-0.98116,-1.15226,-1.21148,-1.2604,-1.01346,-1.10664,-1.21948,-1.17472,-1.16394,-1.16524,-1.23168,-1.23738,-1.12703,-1.13906,-1.07139,-1.04186,-1.13978,-0.79206,-0.81112,-0.65718,-0.72165,-0.78923,-0.80979,-0.7664,-0.76043,-0.73043
Apr1954,0.02065,-0.25637,0.52656,0.60737,0.01371,-0.67564,-1.14646,-1.22487,-1.23347,-1.2714,-1.18153,-1.0611,-1.11296,-1.3746,-1.12083,-1.14311,-1.01319,-0.79128,-0.57255,-0.63435,-0.73071,-0.83633,-0.92145,-0.98068,-1.1479,-1.2043,-1.2548,-1.01053,-1.1077,-1.22141,-1.17544,-1.1627,-1.16507,-1.23075,-1.23712,-1.12623,-1.14104,-1.07387,-1.04589,-1.14538,-0.79175,-0.81088,-0.65726,-0.72556,-0.79313,-0.81438,-0.7722,-0.76617
May1954,0.88472,0.68318,0.24876,0.74874,0.80253,0.21651,-0.44021,-0.86906,-0.99818,-1.03784,-1.0822,-0.98345,-0.88732,-0.94393,-1.21304,-0.96032,-0.99782,-0.86959,-0.64616,-0.43056,-0.48963,-0.58148,-0.68318,-0.76886,-0.833,-1.00875,-1.06866,-1.1281,-0.88891,-0.99949,-1.11709,-1.07052,-1.06356,-1.07532,-1.14085,-1.1431,-1.033,-1.04773,-0.97748,-0.95127,-1.05501,-0.70954,-0.7267,-0.56853,-0.64043,-0.71302,-0.73156,-0.68743
Jun1954,-1.28798,0.05349,-0.02103,-0.28026,0.37593,0.5199,-0.02772,-0.65518,-1.0598,-1.17362,-1.19915,-1.24172,-1.14798,-1.05137,-1.09827,-1.35052,-1.09759,-1.1178,-0.98863,-0.76901,-0.55687,-0.60609,-0.68925,-0.78795,-0.87476,-0.93346,-1.10313,-1.1643,-1.21904,-0.98225,-1.08878,-1.20159,-1.15872,-1.1483,-1.15493,-1.21773,-1.22061,-1.11239,-1.1276,-1.06151,-1.03707,-1.13384,-0.79817,-0.81375,-0.65986,-0.72864,-0.79223,-0.80905
Jul1954,-0.96007,-1.4775,-0.49779,-0.47308,-0.61198,0.07727,0.26906,-0.22538,-0.81366,-1.18405,-1.27888,-1.29547,-1.33908,-1.25994,-1.16606,-1.20551,-1.44103,-1.19436,-1.20377,-1.07681,-0.86191,-0.65266,-0.695,-0.77168,-0.86587,-0.95441,-1.00832,-1.17013,-1.22964,-1.28564,-1.05082,-1.1523,-1.26202,-1.22149,-1.20687,-1.20938,-1.27094,-1.27589,-1.16931,-1.18406,-1.11723,-1.09141,-1.18489,-0.85128,-0.86759,-0.71984,-0.78334,-0.84041
Aug1954,0.22573,-0.43251,-1.02938,-0.38128,-0.39074,-0.5685,0.00764,0.22196,-0.24847,-0.81259,-1.1738,-1.26406,-1.28132,-1.32415,-1.24351,-1.15886,-1.19822,-1.42995,-1.18742,-1.19683,-1.07169,-0.85877,-0.64925,-0.6934,-0.76666,-0.85893,-0.94924,-1.00097,-1.16833,-1.22843,-1.29096,-1.04852,-1.14879,-1.25959,-1.21803,-1.20605,-1.20807,-1.27019,-1.27508,-1.16771,-1.17953,-1.11177,-1.08373,-1.17742,-0.84313,-0.85807,-0.70953,-0.77187
Sep1954,-0.24695,-0.07734,-0.48584,-0.98156,-0.44175,-0.44195,-0.60825,-0.16941,0.05339,-0.37745,-0.90285,-1.22963,-1.31168,-1.32334,-1.36143,-1.29484,-1.21897,-1.25724,-1.48133,-1.25699,-1.25639,-1.13496,-0.93727,-0.7216,-0.76533,-0.83519,-0.92431,-1.0194,-1.07322,-1.24038,-1.29852,-1.36004,-1.12116,-1.20978,-1.31366,-1.27539,-1.26034,-1.26113,-1.32303,-1.33086,-1.22197,-1.23276,-1.16565,-1.13714,-1.22978,-0.90008,-0.91724,-0.76835
Oct1954,0.12936,-0.1374,-0.09826,-0.40693,-0.82651,-0.33673,-0.31899,-0.51671,-0.07312,0.07908,-0.32244,-0.85962,-1.21024,-1.28344,-1.29824,-1.34095,-1.27678,-1.18796,-1.22515,-1.44478,-1.2207,-1.23928,-1.11656,-0.91691,-0.70217,-0.72891,-0.79823,-0.88655,-0.98938,-1.04412,-1.21086,-1.27168,-1.33839,-1.09408,-1.18937,-1.30168,-1.26734,-1.24793,-1.24839,-1.30989,-1.31688,-1.209,-1.22341,-1.15531,-1.12842,-1.21845,-0.89162,-0.90787
Nov1954,-0.18392,-0.21844,-0.42143,-0.4107,-0.61575,-0.93996,-0.55504,-0.50261,-0.65205,-0.24298,-0.07742,-0.41187,-0.91843,-1.25115,-1.31063,-1.30711,-1.349,-1.28663,-1.19863,-1.2252,-1.42266,-1.22322,-1.25441,-1.13497,-0.96179,-0.74887,-0.77348,-0.84347,-0.92701,-1.02019,-1.06585,-1.22129,-1.28129,-1.33853,-1.12104,-1.20782,-1.3176,-1.28723,-1.2667,-1.26554,-1.32737,-1.33597,-1.23139,-1.2501,-1.18167,-1.15523,-1.2433,-0.9242
Dec1954,-0.34791,-0.44212,-0.36863,-0.59031,-0.57985,-0.7454,-1.01957,-0.71881,-0.6651,-0.73314,-0.34366,-0.18001,-0.45213,-0.93648,-1.27382,-1.33299,-1.32342,-1.36617,-1.3009,-1.21262,-1.24633,-1.44769,-1.24888,-1.27619,-1.15658,-0.98177,-0.7722,-0.79683,-0.86672,-0.95147,-1.04178,-1.08848,-1.23954,-1.29926,-1.35571,-1.13817,-1.21936,-1.3219,-1.29397,-1.27556,-1.2733,-1.33347,-1.34238,-1.23892,-1.25585,-1.18735,-1.16259,-1.24952
Jan1955,-0.23699,-0.50201,-0.56533,-0.51111,-0.74101,-0.70914,-0.88133,-1.1193,-0.84023,-0.78668,-0.80239,-0.45102,-0.28302,-0.53314,-0.95558,-1.24672,-1.30803,-1.3077,-1.3506,-1.30128,-1.21483,-1.24526,-1.43106,-1.2625,-1.28736,-1.1771,-1.03117,-0.84378,-0.86718,-0.93109,-1.01233,-1.09691,-1.13764,-1.282,-1.33966,-1.39447,-1.19018,-1.25768,-1.34589,-1.30761,-1.28885,-1.28787,-1.34298,-1.34988,-1.25037,-1.26619,-1.20385,-1.17377
Feb1955,1.59483,0.88814,0.49329,0.37914,0.3865,0.12681,0.09198,-0.08242,-0.30693,-0.09999,-0.11614,-0.19524,0.0913,0.17603,-0.11548,-0.54975,-0.83846,-0.93898,-0.97267,-1.01947,-0.9523,-0.87285,-0.91732,-1.09751,-0.94821,-0.99724,-0.89388,-0.74195,-0.54833,-0.58698,-0.67424,-0.75918,-0.83963,-0.89062,-1.04264,-1.10274,-1.16642,-0.96414,-1.03867,-1.12755,-1.08628,-1.08089,-1.0902,-1.15006,-1.15367,-1.04783,-1.06091,-0.99741
Mar1955,-0.42906,0.88936,0.47458,0.17871,0.11007,0.08702,-0.12382,-0.14687,-0.29825,-0.4834,-0.29431,-0.32202,-0.34784,-0.05885,0.03263,-0.22509,-0.62692,-0.89467,-0.98514,-1.01654,-1.0616,-0.99765,-0.92793,-0.96608,-1.13667,-0.99629,-1.03698,-0.94479,-0.80755,-0.62622,-0.65633,-0.73056,-0.80705,-0.8817,-0.92943,-1.07585,-1.13667,-1.19607,-1.0035,-1.07512,-1.15982,-1.12181,-1.11878,-1.13011,-1.18657,-1.19018,-1.08865,-1.09649
Apr1955,-1.1396,-1.01949,0.44456,0.15953,-0.07617,-0.13079,-0.167,-0.34427,-0.34407,-0.48863,-0.6643,-0.46658,-0.48758,-0.51171,-0.22177,-0.11479,-0.35708,-0.76041,-1.027,-1.10189,-1.12288,-1.16329,-1.10566,-1.03813,-1.07217,-1.23507,-1.09492,-1.13021,-1.03875,-0.90814,-0.72731,-0.75267,-0.82145,-0.89481,-0.96904,-1.01404,-1.16086,-1.22173,-1.28321,-1.08965,-1.15446,-1.24162,-1.20367,-1.19922,-1.20655,-1.2644,-1.27049,-1.16884
May1955,-1.33702,-1.757,-1.55694,-0.17458,-0.31424,-0.45999,-0.50685,-0.5074,-0.65308,-0.63899,-0.77402,-0.94642,-0.75262,-0.75066,-0.76453,-0.45768,-0.31989,-0.53967,-0.93197,-1.17742,-1.2232,-1.22663,-1.26269,-1.21333,-1.14577,-1.17921,-1.33963,-1.2037,-1.23005,-1.14525,-1.02831,-0.85921,-0.87822,-0.94087,-1.01058,-1.08194,-1.11973,-1.25876,-1.31209,-1.37098,-1.18837,-1.24651,-1.33245,-1.29078,-1.28609,-1.29148,-1.34759,-1.35468
