DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Jan1950,1.59527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb1950,-0.92633,0.50941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar1950,-0.17515,-0.72092,0.23886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr1950,0.02898,-0.25362,-0.69528,0.09903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May1950,0.42399,0.28716,0.04068,-0.45685,0.26366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun1950,0.43312,0.51674,0.32676,0.03707,-0.41133,0.29686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul1950,-0.45757,-0.0595,0.21049,0.08544,-0.13057,-0.53063,0.07274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug1950,-1.13674,-1.0342,-0.68008,-0.26697,-0.29888,-0.44536,-0.75686,-0.20496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep1950,-1.03677,-1.3897,-1.37714,-1.06828,-0.70306,-0.63694,-0.68685,-0.95408,-0.46228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct1950,0.11338,-0.52957,-0.89968,-0.98492,-0.84308,-0.59651,-0.56346,-0.61459,-0.85619,-0.42137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov1950,0.14984,-0.02989,-0.50994,-0.81825,-1.00005,-0.8508,-0.62822,-0.59313,-0.61967,-0.8615,-0.43322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec1950,1.45693,1.10831,0.95335,0.4647,0.12036,-0.07703,0.00907,0.13049,0.11101,0.01246,-0.30978,0.10206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan1951,0.91098,1.50753,1.27632,1.17996,0.73031,0.39856,0.2223,0.30454,0.37716,0.33983,0.24455,-0.07991,0.28196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb1951,0.25535,0.61514,1.30742,1.14031,1.07201,0.65492,0.37256,0.22674,0.29398,0.3437,0.32056,0.23907,-0.04669,0.28485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar1951,1.18321,0.81587,0.98644,1.48533,1.37042,1.32386,0.93115,0.65501,0.50089,0.5579,0.59239,0.54729,0.45511,0.20009,0.49853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr1951,-0.60765,0.37152,0.29129,0.55565,1.18719,1.10604,1.07119,0.70617,0.45652,0.3276,0.39955,0.43735,0.3952,0.33137,0.08583,0.3828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May1951,0.53575,-0.01333,0.62727,0.50952,0.72554,1.26186,1.1569,1.12936,0.80611,0.56941,0.43657,0.49234,0.52116,0.48471,0.43266,0.19855,0.47601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun1951,0.06111,0.40666,-0.10333,0.43893,0.38626,0.64689,1.21623,1.08172,1.05957,0.75207,0.52349,0.39498,0.44518,0.47256,0.43283,0.38443,0.15421,0.42746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul1951,-0.16748,-0.14872,0.21943,-0.17451,0.2504,0.19167,0.43917,0.97947,0.89753,0.88558,0.61076,0.40286,0.28206,0.33707,0.36157,0.32403,0.29751,0.08233,0.35109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug1951,-0.355,-0.4212,-0.42024,-0.01204,-0.3229,0.07272,0.04145,0.27667,0.8116,0.75846,0.74548,0.48462,0.28843,0.1767,0.23061,0.26027,0.23212,0.21785,0.009,0.27415,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep1951,-0.12778,-0.37657,-0.42123,-0.46877,-0.1744,-0.38475,2e-04,-0.0492,0.16473,0.67056,0.63698,0.63632,0.38778,0.19918,0.10678,0.16228,0.2004,0.17763,0.17719,-0.02294,0.24062,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct1951,2.34401,2.06619,1.77882,1.50342,1.43432,1.41853,1.14798,1.34131,1.32097,1.44585,1.6989,1.59368,1.52483,1.30272,1.1168,0.99694,1.03112,1.05548,1.01288,0.95763,0.80702,0.98608,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov1951,-0.54838,1.91381,1.70969,1.44486,1.26922,1.18417,1.19947,0.94253,1.13532,1.10127,1.23721,1.58716,1.46973,1.39115,1.16507,0.97332,0.85673,0.89573,0.92254,0.8811,0.82707,0.66574,0.86729,,,,,,,,,,,,,,,,,,,,,,,,,
Dec1951,-1.29389,-1.3599,1.2284,1.02177,0.83648,0.67131,0.62789,0.70214,0.5019,0.73519,0.69103,0.81932,1.18066,1.11761,1.08908,0.87879,0.6949,0.58757,0.62794,0.65435,0.62902,0.59923,0.43197,0.64932,,,,,,,,,,,,,,,,,,,,,,,,
Jan1952,0.47402,-0.64436,-0.92763,1.26039,1.04629,0.87731,0.73232,0.70672,0.7642,0.57109,0.78708,0.73835,0.84976,1.20096,1.13325,1.11363,0.91035,0.727,0.61644,0.64888,0.68228,0.65841,0.63026,0.48443,0.69263,,,,,,,,,,,,,,,,,,,,,,,
Feb1952,0.14576,0.25398,-0.54999,-0.82633,1.11411,0.91563,0.76464,0.64941,0.62705,0.67406,0.5101,0.72281,0.68897,0.79161,1.12747,1.08142,1.05818,0.86267,0.68266,0.57233,0.60331,0.64193,0.61998,0.59324,0.44688,0.65638,,,,,,,,,,,,,,,,,,,,,,
Mar1952,-1.5671,-0.94453,-0.5551,-1.0366,-1.2175,0.53317,0.38123,0.27462,0.19208,0.18524,0.283,0.11761,0.35646,0.32191,0.43939,0.79704,0.76662,0.74848,0.56072,0.39511,0.30577,0.33423,0.37459,0.35926,0.34525,0.19971,0.41356,,,,,,,,,,,,,,,,,,,,,
Apr1952,-2.33847,-2.1631,-1.67502,-1.2306,-1.51308,-1.65158,-0.11649,-0.19816,-0.27203,-0.32746,-0.32432,-0.19073,-0.34722,-0.0548,-0.0782,0.06307,0.42185,0.40517,0.39213,0.21796,0.0657,-0.00641,0.01154,0.06853,0.07015,0.0735,-0.06966,0.16083,,,,,,,,,,,,,,,,,,,,
May1952,-0.64697,-1.84773,-2.19466,-1.79012,-1.34863,-1.56605,-1.6992,-0.2925,-0.35358,-0.41901,-0.47108,-0.47603,-0.3428,-0.48104,-0.1794,-0.2011,-0.04969,0.31466,0.30367,0.28177,0.11889,-0.02743,-0.10536,-0.08375,-0.03122,-0.02183,-0.02173,-0.16859,0.06428,,,,,,,,,,,,,,,,,,,
Jun1952,-1.49365,-1.19438,-2.06219,-2.12409,-1.92049,-1.5632,-1.72677,-1.83202,-0.5865,-0.61897,-0.6629,-0.70512,-0.7144,-0.5756,-0.69381,-0.40189,-0.416,-0.25766,0.11213,0.10891,0.09244,-0.05768,-0.1939,-0.26528,-0.24771,-0.19721,-0.1858,-0.18223,-0.32402,-0.09052,,,,,,,,,,,,,,,,,,
Jul1952,0.37316,-0.68196,-0.85065,-1.7766,-1.95721,-1.71197,-1.42717,-1.59694,-1.70252,-0.51507,-0.5509,-0.59764,-0.64337,-0.65017,-0.53677,-0.64975,-0.36358,-0.37661,-0.22002,0.12802,0.11507,0.09109,-0.05631,-0.18802,-0.25815,-0.24635,-0.19234,-0.18331,-0.18208,-0.30954,-0.08409,,,,,,,,,,,,,,,,,
Aug1952,-1.49936,-0.65818,-1.2734,-1.33321,-1.94655,-2.04475,-1.83312,-1.55832,-1.69302,-1.79119,-0.75437,-0.77094,-0.80453,-0.83548,-0.84438,-0.72272,-0.82054,-0.54788,-0.55204,-0.39118,-0.04965,-0.06261,-0.07308,-0.2127,-0.33563,-0.39746,-0.38463,-0.3265,-0.31505,-0.31444,-0.43575,-0.20884,,,,,,,,,,,,,,,,
Sep1952,-0.44616,-1.18244,-0.77234,-1.29078,-1.34159,-1.8961,-2.02886,-1.80921,-1.56643,-1.6861,-1.77837,-0.85039,-0.86609,-0.88954,-0.90854,-0.92191,-0.80166,-0.8959,-0.62927,-0.62408,-0.45531,-0.10695,-0.11966,-0.13692,-0.26936,-0.39135,-0.45137,-0.43989,-0.38294,-0.37583,-0.3706,-0.49152,-0.26365,,,,,,,,,,,,,,,
Oct1952,-0.23554,-0.53544,-1.02053,-0.80591,-1.17816,-1.22656,-1.67501,-1.83202,-1.69196,-1.49733,-1.62273,-1.71023,-0.85729,-0.87118,-0.90051,-0.92563,-0.94725,-0.83824,-0.92247,-0.66611,-0.65662,-0.48585,-0.14801,-0.16963,-0.18255,-0.30781,-0.42773,-0.48726,-0.47799,-0.42093,-0.41581,-0.4154,-0.53236,-0.30999,,,,,,,,,,,,,,
Nov1952,1.23075,0.65365,0.35566,-0.05782,-0.01255,-0.46085,-0.66665,-1.19792,-1.4508,-1.36805,-1.19374,-1.38105,-1.47708,-0.52054,-0.54747,-0.59284,-0.6341,-0.65468,-0.56211,-0.64311,-0.39062,-0.39379,-0.24364,0.06303,0.04864,0.04599,-0.09221,-0.21698,-0.28488,-0.27205,-0.22163,-0.22294,-0.22689,-0.34726,-0.13944,,,,,,,,,,,,,
Dec1952,1.60456,1.90777,1.56382,1.26999,0.84331,0.81419,0.4571,0.19513,-0.40621,-0.80426,-0.81911,-0.67783,-0.94123,-1.05325,0.01155,-0.04116,-0.10854,-0.16177,-0.17269,-0.09723,-0.18887,0.05259,0.03725,0.16112,0.43946,0.42652,0.41267,0.26962,0.14036,0.06803,0.08681,0.13202,0.12128,0.10948,-0.01434,0.18098,,,,,,,,,,,,
Jan1953,-0.28207,1.17476,1.57008,1.33311,1.0352,0.64226,0.64271,0.32677,0.08899,-0.47471,-0.83191,-0.84096,-0.70639,-0.9423,-1.04063,-0.06841,-0.11135,-0.17918,-0.23025,-0.24623,-0.1627,-0.24253,-0.01123,-0.01427,0.10916,0.39228,0.37952,0.35734,0.21724,0.08563,0.00877,0.02608,0.07627,0.05874,0.04748,-0.07679,0.11605,,,,,,,,,,,
Feb1953,-0.42795,-0.55523,0.76225,1.23172,1.02107,0.74508,0.39666,0.42433,0.13149,-0.08686,-0.59566,-0.90941,-0.91037,-0.77673,-0.99668,-1.10025,-0.19234,-0.23709,-0.30148,-0.34264,-0.3648,-0.28076,-0.35523,-0.12832,-0.12892,-0.00242,0.29032,0.27614,0.24889,0.11389,-0.014,-0.08476,-0.06453,-0.01439,-0.03161,-0.03897,-0.16094,0.03262,,,,,,,,,,
