DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Jan1950,0.81883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb1950,0.26458,0.65723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar1950,-0.43337,-0.12754,0.31709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr1950,0.69019,-0.08815,0.16091,0.5156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May1950,-0.90453,0.00571,-0.47415,-0.12666,0.29444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun1950,-1.18087,-1.37662,-0.52714,-0.73604,-0.35465,0.14097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul1950,-0.99126,-1.41397,-1.55589,-0.76224,-0.88319,-0.50981,0.00467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug1950,-0.52285,-0.88099,-1.25778,-1.46099,-0.87573,-0.98117,-0.63418,-0.13297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep1950,-0.29033,-0.52641,-0.79871,-1.11668,-1.34316,-0.94545,-1.03234,-0.75827,-0.29222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct1950,0.99186,0.64178,0.43897,0.28076,0.03304,-0.21895,-0.02379,-0.21826,-0.10392,0.20322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov1950,0.89357,1.11098,0.91541,0.74816,0.61857,0.44412,0.23219,0.40762,0.20261,0.2682,0.49835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec1950,2.20326,2.24051,2.21926,2.07616,2.01757,1.93136,1.83042,1.70227,1.73175,1.48105,1.40412,1.48913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
