DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Jan1950,-0.15047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb1950,-1.52508,-1.17557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar1950,-0.34003,-1.2917,-1.20652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr1950,-0.27358,-0.49957,-1.29732,-1.24818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May1950,1.42405,0.76898,0.35458,-0.85494,-0.91671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun1950,0.63466,1.43365,0.92403,0.48457,-0.75561,-0.84287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul1950,0.21874,0.40335,1.2609,0.90062,0.49108,-0.6467,-0.76399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug1950,0.77625,0.52832,0.56873,1.22614,0.93559,0.58223,-0.44547,-0.60383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep1950,0.61278,0.66779,0.55881,0.58397,1.09013,0.88909,0.58003,-0.33451,-0.50468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct1950,-0.35097,-0.06318,0.24951,0.28173,0.32922,0.78771,0.68515,0.38516,-0.47654,-0.61297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov1950,0.22316,-0.1753,-0.09556,0.10408,0.14602,0.21015,0.55662,0.47671,0.26082,-0.46425,-0.60399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec1950,0.32605,0.26968,0.06196,0.10915,0.22921,0.24863,0.29613,0.59404,0.49038,0.33962,-0.33431,-0.49768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan1951,1.46759,1.27395,1.05477,0.96859,0.96742,1.02498,1.02348,1.03634,1.24086,1.14396,1.0193,0.49059,0.26824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb1951,0.0827,1.22725,1.11856,0.9411,0.85357,0.8594,0.91881,0.92192,0.94249,1.15,1.05976,0.95262,0.42142,0.18305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar1951,2.07549,1.28259,2.0692,1.84258,1.47525,1.40195,1.40089,1.43956,1.424,1.43553,1.63203,1.58564,1.45092,0.91463,0.68558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr1951,-1.41933,1.1722,0.72182,1.66619,1.4535,1.21515,1.14042,1.14225,1.1879,1.18376,1.19634,1.38739,1.32699,1.2278,0.68688,0.45528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May1951,-0.70684,-1.60474,0.82294,0.51096,1.42599,1.27715,1.09572,1.02567,1.02768,1.07703,1.07566,1.09016,1.28453,1.22802,1.12431,0.57176,0.35519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun1951,0.16773,-0.44753,-1.51166,0.83261,0.52272,1.43379,1.28176,1.09539,1.02769,1.02846,1.07069,1.06358,1.07267,1.26129,1.20456,1.10045,0.57178,0.35945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul1951,0.54196,0.36226,-0.1065,-0.93849,0.87121,0.61381,1.46107,1.30775,1.13025,1.06709,1.06084,1.09066,1.0732,1.07677,1.25564,1.20615,1.10369,0.60033,0.39842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug1951,-0.07668,0.22159,0.18656,-0.13714,-0.73664,0.75011,0.57948,1.36614,1.24934,1.09442,1.0302,1.02294,1.04486,1.0243,1.02777,1.19507,1.14568,1.04744,0.5715,0.37943,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep1951,0.2757,0.05277,0.20897,0.18435,-0.08965,-0.64715,0.65046,0.55722,1.28346,1.1949,1.06328,0.99831,0.99236,1.01273,0.99409,0.99807,1.1553,1.10264,1.01317,0.56257,0.37174,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct1951,1.26361,1.06733,0.96848,0.95608,0.86353,0.61733,0.14182,1.0906,0.92765,1.53115,1.42992,1.27031,1.21118,1.19631,1.20787,1.18163,1.17712,1.33357,1.29695,1.20805,0.76301,0.57894,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov1951,0.64668,1.04311,0.99864,0.95144,0.98518,0.93617,0.69933,0.31852,1.10746,0.98088,1.57761,1.51437,1.40212,1.33702,1.32067,1.32695,1.29239,1.2825,1.44024,1.40136,1.30034,0.85548,0.68183,,,,,,,,,,,,,,,,,,,,,,,,,
Dec1951,-0.98416,-0.28117,0.25224,0.20409,0.16407,0.2374,0.22824,0.02113,-0.33027,0.52436,0.48803,1.16662,1.12577,1.03767,0.97773,0.96565,0.98963,0.97276,0.9768,1.1534,1.08485,1.00012,0.56535,0.40116,,,,,,,,,,,,,,,,,,,,,,,,
Jan1952,0.58063,-0.33152,0.01133,0.41893,0.36984,0.33956,0.40063,0.38968,0.23004,-0.0594,0.61938,0.60181,1.09686,1.08123,1.01337,0.95703,0.94457,0.96512,0.95333,0.95951,1.11119,1.05218,0.98674,0.60605,0.45331,,,,,,,,,,,,,,,,,,,,,,,
Feb1952,1.43401,1.23011,0.4929,0.6214,0.96114,0.91489,0.88208,0.91697,0.90078,0.77377,0.48432,1.07877,1.01196,1.49158,1.41773,1.3712,1.30716,1.29561,1.30396,1.27582,1.26918,1.42638,1.37364,1.31254,0.93961,0.77277,,,,,,,,,,,,,,,,,,,,,,
