DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Jan1950,0.16074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb1950,0.11539,0.12235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar1950,0.23082,0.1931,0.13625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr1950,-0.81088,-0.4441,-0.17115,-0.15428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May1950,-0.05269,-0.70576,-0.52293,-0.25066,-0.21292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun1950,-0.00329,-0.07585,-0.65651,-0.52024,-0.30418,-0.23859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul1950,-1.26903,-0.86378,-0.65845,-1.02024,-0.79582,-0.54829,-0.43622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug1950,-0.5759,-1.06247,-0.92855,-0.80836,-1.04469,-0.90832,-0.68775,-0.54554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep1950,-0.88151,-1.06212,-1.33749,-1.2765,-1.20204,-1.32744,-1.1638,-0.96698,-0.79009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct1950,-0.51702,-0.97269,-1.06523,-1.30711,-1.25872,-1.19562,-1.32044,-1.22672,-1.08566,-0.92951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov1950,0.22834,-0.22742,-0.66519,-0.80841,-1.05938,-1.06595,-1.07198,-1.23799,-1.08787,-0.97358,-0.83342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec1950,1.14078,0.89214,0.6219,0.29848,0.19239,0.02177,-0.00795,-0.11591,-0.3889,-0.36583,-0.33297,-0.28113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan1951,-0.00906,0.84189,0.7413,0.4681,0.1862,0.07331,-0.08259,-0.09417,-0.15298,-0.37234,-0.35061,-0.29588,-0.25741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb1951,-0.5954,-0.44899,0.31638,0.3308,0.06913,-0.14094,-0.22476,-0.36383,-0.38212,-0.42829,-0.6054,-0.56984,-0.53295,-0.48095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar1951,0.71299,-0.04422,-0.13193,0.45905,0.51106,0.25867,0.04127,-0.03331,-0.15943,-0.17892,-0.22296,-0.40527,-0.40362,-0.38653,-0.37213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr1951,-1.17849,-0.2245,-0.55104,-0.51128,0.12304,0.23546,-0.00237,-0.19992,-0.27086,-0.39907,-0.41913,-0.4638,-0.64063,-0.6202,-0.59179,-0.55084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May1951,-0.43994,-1.18863,-0.48358,-0.74184,-0.65239,0.01184,0.15677,-0.07383,-0.28032,-0.34954,-0.48773,-0.50823,-0.55,-0.73022,-0.70422,-0.67465,-0.61129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
