DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Jan1950,0.35911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb1950,-0.7213,-0.31587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar1950,0.33053,-0.28162,-0.11595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr1950,0.81741,0.7182,0.15688,0.2091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May1950,-0.03868,0.45472,0.48201,0.00031,0.08536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun1950,1.03863,0.61706,0.86075,0.81521,0.38939,0.42513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul1950,-0.18941,0.54075,0.37848,0.569,0.55346,0.21579,0.25491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug1950,-0.36491,-0.32465,0.25967,0.17196,0.35753,0.35516,0.07099,0.10901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep1950,-0.03773,-0.27238,-0.29327,0.12641,0.05752,0.25095,0.2653,0.00806,0.04037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct1950,0.08045,-0.09377,-0.26117,-0.30633,0.06075,0.01598,0.21258,0.22148,0.00114,0.03465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov1950,0.21741,-0.00715,-0.15009,-0.25726,-0.29805,0.02193,-0.02282,0.17141,0.18746,0.00114,0.02879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec1950,0.30547,0.16939,0.05166,-0.06707,-0.19828,-0.23212,0.06733,0.02625,0.19952,0.215,0.03771,0.05998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan1951,1.54597,1.05189,0.84882,0.66295,0.48493,0.28506,0.18062,0.42002,0.33582,0.48516,0.48122,0.30818,0.30884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb1951,0.06997,0.86609,0.73533,0.63679,0.47691,0.33311,0.17774,0.10802,0.34956,0.26116,0.41278,0.41067,0.23406,0.23853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar1951,1.01105,0.59832,1.03262,0.9478,0.85372,0.71866,0.56765,0.41055,0.31302,0.51723,0.42553,0.55567,0.54313,0.3749,0.37347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr1951,0.68655,1.05933,0.77991,1.12885,1.07671,0.98447,0.88442,0.72067,0.565,0.46338,0.64048,0.53956,0.65679,0.65032,0.49396,0.48845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May1951,0.76682,0.89973,1.17626,0.93901,1.25246,1.22104,1.0777,0.98282,0.82748,0.67153,0.55882,0.7095,0.61193,0.72677,0.71729,0.57286,0.56828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun1951,0.33529,0.62448,0.79937,1.05662,0.88318,1.2025,1.20899,1.03986,0.9493,0.81502,0.65765,0.54025,0.69473,0.60143,0.70944,0.69834,0.55899,0.55857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul1951,0.69332,0.57864,0.75956,0.8711,1.0603,0.94179,1.23327,1.23366,1.06585,0.98799,0.8645,0.71109,0.59991,0.74542,0.65736,0.75132,0.74249,0.61459,0.61445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug1951,0.14348,0.50271,0.50406,0.66994,0.77582,0.95538,0.86652,1.14489,1.15114,1.00558,0.94323,0.82007,0.67495,0.56518,0.70806,0.62843,0.71413,0.71285,0.59166,0.59105,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep1951,0.09602,0.10914,0.36802,0.36992,0.52732,0.6421,0.80878,0.73683,0.99646,0.99162,0.89963,0.84588,0.73733,0.60336,0.50916,0.64846,0.57749,0.65647,0.66434,0.55725,0.55649,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct1951,1.69514,1.35424,1.15699,1.13556,1.08918,1.11514,1.19041,1.28616,1.24614,1.44064,1.46052,1.3211,1.24821,1.13294,0.9883,0.8745,0.97946,0.8986,0.96009,0.93684,0.83619,0.83081,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov1951,-0.03303,1.24791,1.03534,0.90554,0.9553,0.90975,0.96106,1.04373,1.13716,1.0947,1.29051,1.31297,1.19764,1.12597,1.02367,0.88903,0.78472,0.89386,0.8186,0.87766,0.86133,0.76462,0.75887,,,,,,,,,,,,,,,,,,,,,,,,,
Dec1951,-0.98926,-0.82126,0.70874,0.55451,0.4936,0.62458,0.60982,0.70999,0.81231,0.92968,0.89474,1.09624,1.09892,1.01543,0.95781,0.85929,0.73404,0.64047,0.76157,0.69521,0.75731,0.7533,0.66039,0.65503,,,,,,,,,,,,,,,,,,,,,,,,
Jan1952,-0.30986,-0.87226,-0.82938,0.54216,0.42529,0.38795,0.52393,0.51602,0.61515,0.71744,0.83676,0.80061,0.99121,0.9933,0.9273,0.87409,0.78103,0.66143,0.56957,0.69181,0.6278,0.69228,0.69228,0.60345,0.59881,,,,,,,,,,,,,,,,,,,,,,,
Feb1952,0.57404,0.19281,-0.44146,-0.49221,0.57351,0.45975,0.43188,0.5649,0.56272,0.64025,0.74379,0.8574,0.81792,1.01197,1.02273,0.95587,0.9035,0.80955,0.68981,0.59491,0.71688,0.65001,0.71487,0.71182,0.62105,0.61757,,,,,,,,,,,,,,,,,,,,,,
Mar1952,-0.42208,0.06152,-0.10578,-0.58985,-0.59033,0.32049,0.24924,0.25655,0.39246,0.40892,0.49455,0.59528,0.70979,0.66559,0.84868,0.84978,0.8058,0.76356,0.67998,0.57213,0.48809,0.6091,0.55291,0.61984,0.62271,0.5377,0.53669,,,,,,,,,,,,,,,,,,,,,
Apr1952,-1.26748,-1.14742,-0.60974,-0.62791,-0.9517,-0.92835,-0.02279,-0.05707,-0.01219,0.14942,0.1871,0.27837,0.38343,0.5162,0.47009,0.64277,0.63681,0.61959,0.584,0.51133,0.41341,0.34203,0.46298,0.42013,0.48766,0.50173,0.42341,0.42544,,,,,,,,,,,,,,,,,,,,
