DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Jan1950,1.10427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb1950,-0.9704,0.1161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar1950,0.87239,-0.1171,0.48867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr1950,-1.17325,-0.00709,-0.75834,-0.00113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May1950,0.36615,-0.56663,0.04366,-0.54683,0.09228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun1950,-1.073,-0.47039,-1.11274,-0.53777,-1.03837,-0.32384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul1950,-0.81033,-1.16065,-0.8649,-1.29545,-0.80993,-1.23096,-0.56919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug1950,-0.37797,-0.73417,-1.1414,-0.9344,-1.27802,-0.85367,-1.26513,-0.73566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep1950,-0.48345,-0.7402,-0.94478,-1.2653,-1.0918,-1.38095,-1.0164,-1.40079,-0.92708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct1950,0.32135,-0.10592,-0.36783,-0.6133,-0.99668,-0.81551,-1.14636,-0.84338,-1.15385,-0.76231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov1950,0.19739,0.25782,-0.05185,-0.25344,-0.52631,-0.88859,-0.72884,-1.04669,-0.76855,-1.04547,-0.6909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
