DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Jan1950,0.12961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb1950,0.43015,0.26894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar1950,-1.06374,-0.46502,-0.31093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr1950,-0.18605,-0.99464,-0.44999,-0.34512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May1950,-0.11259,-0.30749,-0.95719,-0.52273,-0.43674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun1950,0.00188,-0.24963,-0.40465,-0.90886,-0.56176,-0.458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul1950,1.14931,0.5415,0.2117,0.01865,-0.55674,-0.31106,-0.26097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug1950,-0.50177,0.25516,0.08737,-0.15347,-0.26488,-0.7343,-0.51338,-0.42155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep1950,0.35155,-0.02334,0.32151,0.18143,-0.02591,-0.14354,-0.58833,-0.45368,-0.3954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct1950,1.86152,1.61985,1.28341,1.36603,1.29782,1.09845,1.01285,0.52853,0.55504,0.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov1950,0.3019,1.39261,1.4021,1.15594,1.25315,1.20227,1.04773,0.96174,0.48631,0.52438,0.44696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec1950,2.35426,1.71834,2.06459,2.11592,1.97302,1.96838,1.95995,1.91335,1.83884,1.43636,1.40197,1.24605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan1951,-0.85493,1.38398,1.17569,1.67855,1.76613,1.60928,1.65233,1.59448,1.55288,1.47087,1.06837,1.06586,0.93698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb1951,0.22407,-0.45798,1.16413,1.0619,1.59121,1.64073,1.47647,1.53691,1.45869,1.42006,1.37653,1.02195,1.01929,0.89892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar1951,0.32202,0.26458,-0.27102,1.01161,0.97377,1.56854,1.61848,1.43558,1.49564,1.41735,1.35684,1.32704,1.00251,0.99853,0.88145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
