DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Sep1975,-0.62401,0.32256,0.35433,1.83782,1.73736,1.67037,1.20583,0.51102,1.03138,0.71452,1.07212,1.24763,1.23778,1.28775,1.3238,1.34902,1.40182,1.35847,1.82742,1.72903,1.09858,0.5717,0.28317,0.34435,0.31496,0.3954,0.40851,0.44299,0.34328,0.53339,0.56552,0.66452,0.77713,0.26052,0.0478,0.36113,0.37229,0.42478,0.46347,0.46929,0.58158,0.59722,0.48726,0.43394,0.17892,-0.04784,0.07291,0.07685
Oct1975,0.00574,-0.34636,0.1543,0.26398,1.37812,1.34427,1.37924,1.08344,0.42986,0.96987,0.67505,1.01284,1.17512,1.16408,1.21579,1.25571,1.27878,1.33855,1.29611,1.73722,1.62092,0.99257,0.53304,0.24752,0.30736,0.27645,0.35608,0.37101,0.40788,0.30787,0.49328,0.52816,0.62738,0.73789,0.23551,0.02441,0.32647,0.33711,0.39068,0.43028,0.43838,0.54908,0.56245,0.4576,0.40828,0.16281,-0.06294,0.04824
Nov1975,0.35834,0.17359,-0.0868,0.2335,0.3061,1.2307,1.18526,1.23393,0.97945,0.47044,0.90826,0.66463,0.99017,1.15187,1.14592,1.20092,1.2456,1.26421,1.31075,1.25684,1.6946,1.61722,0.96264,0.5563,0.28348,0.34025,0.31402,0.3859,0.39954,0.43186,0.33515,0.5137,0.54925,0.64928,0.75516,0.26602,0.07189,0.36682,0.37731,0.42785,0.46313,0.46827,0.57418,0.5884,0.48874,0.44113,0.20726,-0.02516
Dec1975,0.4191,0.4044,0.36221,0.2078,0.40387,0.44976,1.11381,1.10407,1.14448,0.98465,0.57862,0.94988,0.70434,1.01845,1.16284,1.14687,1.18955,1.232,1.25148,1.31837,1.269,1.70006,1.62348,1.00524,0.63656,0.39887,0.43977,0.41401,0.48024,0.49197,0.52359,0.43352,0.60837,0.63703,0.74438,0.85173,0.3596,0.15059,0.4647,0.47386,0.52307,0.55806,0.56181,0.66744,0.68622,0.57638,0.52864,0.27943
Jan1976,-0.50436,-0.1664,-0.02879,-0.11261,-0.25349,-0.07435,-0.00394,0.6439,0.64397,0.71872,0.59181,0.23764,0.60883,0.4368,0.74416,0.8488,0.83684,0.88444,0.9286,0.95295,1.01039,0.97089,1.40735,1.3466,0.73314,0.38756,0.16656,0.19872,0.17401,0.24164,0.25663,0.29485,0.20575,0.38395,0.40334,0.51933,0.65037,0.18838,-0.02695,0.28634,0.29269,0.34414,0.38222,0.3915,0.49218,0.5147,0.41181,0.36892
Feb1976,0.44436,-0.25723,-0.04815,0.04072,-0.00415,-0.11457,0.03878,0.08667,0.67787,0.6666,0.74068,0.58184,0.22831,0.63309,0.4627,0.76955,0.86999,0.86271,0.9121,0.95443,0.98097,1.03972,0.99308,1.44438,1.40029,0.77719,0.43802,0.23039,0.26364,0.24396,0.30838,0.32006,0.35588,0.27137,0.44115,0.46229,0.56972,0.69593,0.24641,0.05297,0.35175,0.35203,0.40033,0.43452,0.44286,0.54328,0.56748,0.46766
Mar1976,0.80913,0.63095,0.03325,0.15498,0.23654,0.23722,0.12589,0.25857,0.29076,0.83428,0.82453,0.8821,0.72623,0.38536,0.76931,0.58649,0.88838,0.99729,0.98744,1.03238,1.06762,1.0937,1.15215,1.10551,1.53913,1.47467,0.89456,0.55688,0.35223,0.38739,0.36404,0.42526,0.43323,0.46469,0.38274,0.55045,0.56988,0.68244,0.80308,0.35067,0.15483,0.45064,0.45181,0.49678,0.52831,0.53378,0.63213,0.65456
Apr1976,1.98466,1.76428,1.41416,0.78524,0.73941,0.77287,0.78528,0.67259,0.79517,0.82157,1.30879,1.31011,1.36321,1.2348,0.89771,1.31591,1.00838,1.3089,1.42407,1.40559,1.43537,1.45867,1.47622,1.53957,1.47969,1.88391,1.85719,1.28938,0.8875,0.67145,0.7144,0.68066,0.73647,0.73975,0.76573,0.69109,0.8577,0.87952,1.0001,1.10141,0.6347,0.42326,0.72782,0.73061,0.77165,0.79971,0.80061,0.90285
May1976,0.35162,1.76515,1.70972,1.39811,0.77902,0.7276,0.76856,0.78094,0.6727,0.79428,0.82034,1.31019,1.31777,1.38448,1.25285,0.90137,1.35465,1.01305,1.32023,1.43932,1.41893,1.45111,1.4755,1.49391,1.56137,1.50187,1.90547,1.85684,1.29538,0.89115,0.6728,0.71794,0.68347,0.73953,0.74288,0.76885,0.69367,0.86065,0.88084,1.0035,1.09971,0.63726,0.42703,0.73068,0.73397,0.77519,0.80336,0.8037
Jun1976,0.8926,0.60149,1.84747,1.81077,1.51384,0.86367,0.79685,0.82834,0.84245,0.73184,0.85278,0.87697,1.36607,1.37048,1.43695,1.29515,0.94889,1.41103,1.05356,1.36992,1.49269,1.46504,1.49552,1.51768,1.5365,1.60674,1.54007,1.93752,1.89154,1.32817,0.92602,0.71016,0.75348,0.71856,0.77381,0.77644,0.802,0.72716,0.89299,0.91655,1.04424,1.14236,0.67762,0.46328,0.76778,0.7715,0.81192,0.83903
