DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Aug1951,-0.05589,0.42236,0.1899,-0.19996,-0.14622,-0.01316,-0.11101,0.27596,0.20202,-0.03301,-0.06341,-0.2341,-0.34612,-0.49685,-0.36293,-0.3613,-0.48205,-0.29329,-0.44865,-0.25442,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep1951,-0.40508,-0.4768,0.0167,-0.12768,-0.44981,-0.34299,-0.18873,-0.29355,0.09013,0.05089,-0.15986,-0.18658,-0.34847,-0.4562,-0.59113,-0.46694,-0.44803,-0.5619,-0.37427,-0.51765,-0.31657,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct1951,2.09339,1.68652,1.54358,1.47769,1.34061,1.03707,0.96204,0.95491,0.85296,1.12459,1.0309,0.79008,0.76274,0.57829,0.44206,0.28504,0.36964,0.35577,0.25862,0.38688,0.25557,0.40207,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov1951,-0.62132,1.53763,1.25225,1.14584,1.22021,1.07044,0.74376,0.73634,0.73794,0.63193,0.91709,0.8343,0.59677,0.57679,0.4069,0.27538,0.11459,0.19974,0.20133,0.10261,0.22695,0.09432,0.24357,,,,,,,,,,,,,,,,,,,,,,,,,
Dec1951,-0.56722,-0.96235,1.20609,0.88864,0.81347,0.92915,0.80099,0.49224,0.50753,0.54656,0.43916,0.71873,0.62839,0.41989,0.39349,0.23651,0.11899,-0.03253,0.05824,0.06531,-0.01866,0.11741,-0.02101,0.12836,,,,,,,,,,,,,,,,,,,,,,,,
Jan1952,0.01873,-0.40488,-0.84122,1.06234,0.78554,0.74208,0.87347,0.76932,0.48556,0.49957,0.52275,0.39828,0.65747,0.57854,0.3781,0.34923,0.20076,0.0883,-0.05502,0.02755,0.03767,-0.03958,0.10153,-0.03161,0.10882,,,,,,,,,,,,,,,,,,,,,,,
Feb1952,-0.06898,-0.1307,-0.49019,-0.85046,0.83358,0.57442,0.53123,0.67872,0.59634,0.30783,0.34353,0.38662,0.26476,0.53933,0.45995,0.26718,0.24339,0.08628,-0.02608,-0.15855,-0.08259,-0.06366,-0.14158,0.00459,-0.12089,0.02717,,,,,,,,,,,,,,,,,,,,,,
Mar1952,-0.85017,-0.67736,-0.59283,-0.78583,-1.01755,0.41701,0.23966,0.2149,0.37579,0.31428,0.06962,0.08121,0.14303,0.04671,0.30043,0.21756,0.06608,0.04837,-0.1004,-0.20291,-0.31521,-0.23852,-0.2144,-0.28563,-0.14297,-0.25373,-0.11104,,,,,,,,,,,,,,,,,,,,,
Apr1952,-1.37659,-1.52858,-1.21851,-1.04516,-1.1557,-1.32536,-0.01474,-0.14685,-0.14773,0.04202,0.01146,-0.22649,-0.2148,-0.1101,-0.19323,0.07006,-0.0169,-0.1428,-0.14449,-0.28714,-0.38863,-0.49822,-0.42361,-0.37968,-0.44865,-0.29592,-0.40639,-0.24884,,,,,,,,,,,,,,,,,,,,
May1952,0.39231,-0.63366,-1.09487,-1.00121,-0.90329,-1.02315,-1.18918,0.10838,-0.02162,-0.02248,0.14458,0.09689,-0.13882,-0.1173,-0.01908,-0.10456,0.14534,0.06368,-0.06904,-0.0728,-0.20933,-0.31741,-0.43787,-0.3602,-0.3199,-0.39138,-0.24465,-0.3616,-0.21141,,,,,,,,,,,,,,,,,,,
Jun1952,-0.51798,-0.02945,-0.88335,-1.21718,-1.1572,-1.05772,-1.15632,-1.26061,-0.03223,-0.15381,-0.14783,0.01356,-0.03224,-0.25806,-0.22795,-0.13294,-0.21322,0.02704,-0.04813,-0.16842,-0.163,-0.28306,-0.38364,-0.49923,-0.42904,-0.3951,-0.45916,-0.32212,-0.4303,-0.28133,,,,,,,,,,,,,,,,,,
Jul1952,0.15737,-0.26941,0.09255,-0.67574,-0.98161,-0.98907,-0.95349,-1.06531,-1.17418,-0.08125,-0.19465,-0.18453,-0.0266,-0.06279,-0.27873,-0.24745,-0.14495,-0.21848,0.01845,-0.04644,-0.17385,-0.16866,-0.28147,-0.37846,-0.48841,-0.42148,-0.38831,-0.45746,-0.32553,-0.42813,-0.27786,,,,,,,,,,,,,,,,,
Aug1952,-1.85987,-0.99019,-1.07161,-0.67816,-1.17438,-1.35406,-1.3377,-1.23794,-1.29217,-1.38736,-0.41836,-0.51364,-0.49499,-0.33444,-0.36161,-0.55048,-0.51631,-0.40091,-0.46158,-0.22131,-0.27112,-0.38808,-0.37736,-0.48158,-0.57029,-0.67448,-0.60814,-0.5696,-0.63104,-0.49892,-0.59882,-0.43591,,,,,,,,,,,,,,,,
Sep1952,-1.47313,-1.90948,-1.46551,-1.46421,-1.17726,-1.49908,-1.59511,-1.54818,-1.44918,-1.47672,-1.57525,-0.69326,-0.77332,-0.75539,-0.59875,-0.62446,-0.77583,-0.74236,-0.62529,-0.66855,-0.4146,-0.44779,-0.55939,-0.55759,-0.65745,-0.74563,-0.84755,-0.77849,-0.74052,-0.79721,-0.66386,-0.76195,-0.59082,,,,,,,,,,,,,,,
Oct1952,-0.33759,-1.10322,-1.65636,-1.33323,-1.36999,-1.1452,-1.43474,-1.53434,-1.50547,-1.41602,-1.44487,-1.54097,-0.74876,-0.829,-0.82025,-0.68492,-0.71647,-0.85618,-0.82169,-0.70645,-0.73554,-0.48971,-0.49759,-0.61353,-0.61599,-0.70304,-0.78694,-0.88395,-0.82331,-0.7861,-0.83646,-0.71901,-0.81462,-0.65215,,,,,,,,,,,,,,
Nov1952,0.36042,-0.20262,-0.82279,-1.37404,-1.27779,-1.32021,-1.09119,-1.41679,-1.49732,-1.47759,-1.40082,-1.44369,-1.54011,-0.71018,-0.78914,-0.78354,-0.65297,-0.68818,-0.82644,-0.78185,-0.67472,-0.70664,-0.46945,-0.49918,-0.59074,-0.58759,-0.67838,-0.76446,-0.86063,-0.79656,-0.75994,-0.81449,-0.69646,-0.78782,-0.63423,,,,,,,,,,,,,
Dec1952,1.16224,0.88315,0.45602,-0.13229,-0.64933,-0.61015,-0.75269,-0.57953,-0.91705,-1.07093,-1.12915,-1.08902,-1.18138,-1.28007,-0.41968,-0.50275,-0.4993,-0.37293,-0.41377,-0.56051,-0.50216,-0.40811,-0.45689,-0.23761,-0.28126,-0.38177,-0.37991,-0.4803,-0.56815,-0.67122,-0.60536,-0.56781,-0.63031,-0.50483,-0.6067,-0.45198,,,,,,,,,,,,
Jan1953,-0.50563,0.6813,0.54201,0.19495,-0.30388,-0.78501,-0.73559,-0.88383,-0.69267,-1.06189,-1.20416,-1.20753,-1.14756,-1.21841,-1.3129,-0.51535,-0.59179,-0.5901,-0.46733,-0.51498,-0.64583,-0.58312,-0.49173,-0.53422,-0.31844,-0.35558,-0.45863,-0.46458,-0.561,-0.65132,-0.7575,-0.69388,-0.6547,-0.71709,-0.59257,-0.69579,-0.53676,,,,,,,,,,,
Feb1953,-0.93144,-0.96845,0.03936,0.06117,-0.25303,-0.66349,-1.04667,-1.00467,-1.1242,-0.95703,-1.28369,-1.38026,-1.36284,-1.30157,-1.34471,-1.44314,-0.74385,-0.81257,-0.81388,-0.68907,-0.73958,-0.84988,-0.78753,-0.69895,-0.72932,-0.50626,-0.52862,-0.62459,-0.63491,-0.7183,-0.79849,-0.89319,-0.83213,-0.79639,-0.85346,-0.73775,-0.83529,-0.67941,,,,,,,,,,
Mar1953,-0.70566,-1.07399,-1.08418,-0.32621,-0.26547,-0.49097,-0.81253,-1.14132,-1.102,-1.20321,-1.04716,-1.32768,-1.41317,-1.39235,-1.3275,-1.36314,-1.44801,-0.81629,-0.88269,-0.88827,-0.7732,-0.8124,-0.90881,-0.85529,-0.7697,-0.79186,-0.58587,-0.60418,-0.68445,-0.69478,-0.77141,-0.84484,-0.93386,-0.87562,-0.84318,-0.89746,-0.79064,-0.88145,-0.7347,,,,,,,,,
Apr1953,0.13232,-0.43266,-0.8949,-0.96514,-0.3311,-0.26736,-0.48632,-0.78784,-1.10162,-1.07774,-1.20279,-1.02549,-1.33108,-1.45474,-1.42855,-1.35038,-1.37394,-1.47764,-0.79133,-0.86537,-0.87513,-0.75651,-0.79749,-0.88662,-0.83374,-0.74812,-0.77275,-0.55199,-0.57412,-0.6574,-0.6691,-0.75278,-0.83144,-0.92955,-0.87105,-0.84169,-0.90204,-0.78846,-0.88348,-0.72528,,,,,,,,
May1953,1.14011,0.78448,0.29755,-0.26471,-0.49685,0.06253,0.12351,-0.09691,-0.42419,-0.74589,-0.70668,-0.81678,-0.70302,-1.02069,-1.14932,-1.17241,-1.12952,-1.2047,-1.31257,-0.57918,-0.66117,-0.67366,-0.56044,-0.60188,-0.70392,-0.64946,-0.5631,-0.59661,-0.39271,-0.42508,-0.51108,-0.5292,-0.61632,-0.6959,-0.79555,-0.73171,-0.70363,-0.76769,-0.65409,-0.74802,-0.59935,,,,,,,
Jun1953,0.13861,0.86243,0.67778,0.21962,-0.27718,-0.49624,0.01395,0.07702,-0.09657,-0.41743,-0.72083,-0.68297,-0.78585,-0.68421,-0.97123,-1.08676,-1.10776,-1.0801,-1.15874,-1.25661,-0.56284,-0.63401,-0.64316,-0.54032,-0.58208,-0.68409,-0.63119,-0.55018,-0.58314,-0.3898,-0.42529,-0.50699,-0.52239,-0.60925,-0.68688,-0.7821,-0.72022,-0.68947,-0.75126,-0.64237,-0.72897,-0.58741,,,,,,
Jul1953,-0.05408,-0.01665,0.69827,0.52543,0.13379,-0.31156,-0.52617,-0.07964,-0.02351,-0.18561,-0.48009,-0.74708,-0.70876,-0.80139,-0.71154,-0.97292,-1.08162,-1.11094,-1.07944,-1.15445,-1.25331,-0.58566,-0.65366,-0.66039,-0.55537,-0.59793,-0.69824,-0.64905,-0.57074,-0.602,-0.40734,-0.43744,-0.52152,-0.53585,-0.61998,-0.69646,-0.7894,-0.72644,-0.69396,-0.7582,-0.65007,-0.73451,-0.59289,,,,,
Aug1953,0.26125,0.06257,0.02199,0.62407,0.48549,0.14635,-0.2387,-0.46011,-0.06362,-0.00888,-0.16761,-0.45613,-0.70567,-0.664,-0.74839,-0.67204,-0.91899,-1.02927,-1.05751,-1.03317,-1.11968,-1.21586,-0.56066,-0.62654,-0.63063,-0.52842,-0.57041,-0.66692,-0.61976,-0.54215,-0.57384,-0.37795,-0.41067,-0.49818,-0.50882,-0.5923,-0.67094,-0.76409,-0.70295,-0.67211,-0.73685,-0.63149,-0.71319,-0.57303,,,,
Sep1953,-1.06558,-0.68213,-0.55526,-0.50847,0.08769,0.05608,-0.20509,-0.55595,-0.71126,-0.3176,-0.25365,-0.39908,-0.66229,-0.89052,-0.84861,-0.92761,-0.83755,-1.07204,-1.18948,-1.20714,-1.16618,-1.23904,-1.34294,-0.69667,-0.75926,-0.7643,-0.66187,-0.70078,-0.79784,-0.74726,-0.66844,-0.69906,-0.49793,-0.52542,-0.61455,-0.62568,-0.70707,-0.78472,-0.87453,-0.81357,-0.77996,-0.84552,-0.74143,-0.82374,-0.67726,,,
Oct1953,0.57188,-0.12181,-0.0786,-0.14747,-0.1747,0.25136,0.22495,-0.01514,-0.32616,-0.47689,-0.1547,-0.10461,-0.23292,-0.49614,-0.71942,-0.68697,-0.7684,-0.70554,-0.9184,-1.0194,-1.04572,-1.01339,-1.08748,-1.18866,-0.57477,-0.63076,-0.6401,-0.5499,-0.58897,-0.67984,-0.63575,-0.56665,-0.602,-0.41678,-0.44964,-0.53918,-0.55276,-0.63581,-0.71148,-0.79921,-0.74034,-0.70592,-0.77151,-0.67177,-0.74987,-0.61267,,
Nov1953,0.49786,0.51068,-0.00926,0.06866,-0.01087,-0.05676,0.31427,0.32698,0.08176,-0.23755,-0.39435,-0.1159,-0.04068,-0.14628,-0.40595,-0.64137,-0.61785,-0.70454,-0.63592,-0.84514,-0.95105,-0.98181,-0.95766,-1.03923,-1.12913,-0.51971,-0.582,-0.59674,-0.51399,-0.54506,-0.63186,-0.59531,-0.52406,-0.55892,-0.38419,-0.42433,-0.50318,-0.51134,-0.59426,-0.6656,-0.75067,-0.69494,-0.66155,-0.72015,-0.62583,-0.69915,-0.57175,
Dec1953,-0.29237,-0.03552,0.18961,-0.25649,-0.17232,-0.2283,-0.22892,0.15611,0.16313,-0.04838,-0.3751,-0.53191,-0.2401,-0.1524,-0.26957,-0.50944,-0.73429,-0.70738,-0.7949,-0.71974,-0.92068,-1.03567,-1.06738,-1.0313,-1.10899,-1.2032,-0.58907,-0.65046,-0.66216,-0.57653,-0.60919,-0.69812,-0.65733,-0.58411,-0.62043,-0.43258,-0.46245,-0.54553,-0.55337,-0.63976,-0.71544,-0.80515,-0.74647,-0.70857,-0.77042,-0.67344,-0.75096,-0.61665
Jan1954,1.33318,0.59673,0.5567,0.69987,0.27527,0.33723,0.29194,0.25608,0.55121,0.52193,0.28429,-0.04527,-0.22586,0.04974,0.1028,-0.02124,-0.26095,-0.48408,-0.46324,-0.56082,-0.48767,-0.6733,-0.80015,-0.84129,-0.83319,-0.93866,-1.03708,-0.41909,-0.48512,-0.50055,-0.41963,-0.44998,-0.54153,-0.50633,-0.43131,-0.47278,-0.29383,-0.33289,-0.41994,-0.4262,-0.51444,-0.59745,-0.68941,-0.62727,-0.59178,-0.66064,-0.56393,-0.63014
Feb1954,1.68987,1.86259,1.39158,1.33424,1.41088,0.98628,0.98041,0.90039,0.86913,1.05907,1.00573,0.77277,0.49133,0.31061,0.55231,0.56417,0.43188,0.16498,-0.06845,-0.04874,-0.15276,-0.09243,-0.28054,-0.40096,-0.45207,-0.47946,-0.61389,-0.71563,-0.10297,-0.17567,-0.18944,-0.11295,-0.13375,-0.22875,-0.20792,-0.13563,-0.17995,-0.01687,-0.06476,-0.15079,-0.16173,-0.25638,-0.33892,-0.43346,-0.37167,-0.33544,-0.40598,-0.31332
Mar1954,0.13542,1.34803,1.59602,1.20526,1.16664,1.25387,0.88809,0.88973,0.81921,0.7971,0.97824,0.9267,0.71238,0.45605,0.28968,0.49883,0.51769,0.39613,0.14059,-0.07803,-0.05554,-0.14482,-0.08799,-0.26663,-0.37401,-0.41786,-0.44851,-0.57958,-0.66781,-0.09274,-0.16277,-0.17512,-0.1063,-0.1215,-0.20918,-0.19356,-0.12787,-0.16903,-0.01624,-0.06595,-0.14636,-0.15597,-0.24806,-0.32678,-0.41732,-0.35676,-0.32468,-0.39262
Apr1954,0.17664,0.16109,1.13261,1.4115,1.07689,1.06551,1.17128,0.82791,0.83572,0.78934,0.78824,0.94289,0.90304,0.71998,0.47936,0.32193,0.50489,0.53113,0.41934,0.17324,-0.04177,-0.02238,-0.11393,-0.04667,-0.22567,-0.32829,-0.3743,-0.40333,-0.54246,-0.63399,-0.04727,-0.12083,-0.13265,-0.06769,-0.08484,-0.17912,-0.16296,-0.09671,-0.13509,0.01953,-0.03126,-0.11936,-0.12783,-0.21743,-0.29913,-0.39279,-0.32999,-0.2977
May1954,0.66234,0.48484,0.45897,1.27645,1.55127,1.21497,1.16663,1.24726,0.94611,0.94945,0.89274,0.87471,1.02249,0.99205,0.81172,0.59374,0.44234,0.62272,0.63806,0.52466,0.29309,0.07515,0.08142,-0.00467,0.05853,-0.12456,-0.23336,-0.28735,-0.32426,-0.46715,-0.5601,0.01725,-0.0571,-0.07221,-0.00984,-0.02694,-0.12364,-0.11046,-0.04432,-0.07749,0.07555,0.02725,-0.05943,-0.06503,-0.15181,-0.2328,-0.3271,-0.26381
Jun1954,-0.75387,0.06261,0.02443,0.05204,1.00845,1.32119,1.01524,0.96727,1.06679,0.77582,0.78805,0.735,0.71879,0.87313,0.84056,0.66078,0.43359,0.28514,0.46016,0.48704,0.38674,0.16991,-0.03829,-0.03117,-0.11712,-0.05831,-0.22906,-0.33466,-0.38264,-0.41051,-0.54584,-0.63321,-0.07573,-0.14901,-0.16365,-0.10124,-0.12004,-0.21013,-0.19521,-0.13087,-0.16225,-0.01096,-0.05717,-0.13563,-0.13774,-0.22222,-0.298,-0.38591
Jul1954,-0.74982,-1.00251,-0.25816,-0.26093,-0.21623,0.6606,0.97357,0.69597,0.70416,0.82978,0.55206,0.57623,0.53731,0.53306,0.69649,0.6704,0.50879,0.28799,0.14725,0.32484,0.35281,0.26231,0.05758,-0.14428,-0.12935,-0.21783,-0.15683,-0.32966,-0.43268,-0.47551,-0.49368,-0.61808,-0.70669,-0.15688,-0.22627,-0.23888,-0.1767,-0.19401,-0.28049,-0.26727,-0.20234,-0.23301,-0.07882,-0.12219,-0.20366,-0.20379,-0.2835,-0.35627
Aug1954,-0.59196,-0.85169,-1.0733,-0.51801,-0.44791,-0.38247,0.46784,0.75606,0.49731,0.54084,0.66975,0.40166,0.43662,0.40061,0.40248,0.57078,0.54983,0.40284,0.18193,0.04752,0.22591,0.25596,0.17289,-0.02368,-0.21806,-0.2023,-0.28865,-0.22434,-0.39027,-0.48906,-0.53091,-0.54107,-0.66312,-0.75429,-0.20422,-0.26895,-0.28333,-0.22118,-0.24226,-0.32818,-0.31595,-0.25423,-0.28272,-0.12898,-0.16985,-0.25526,-0.25313,-0.328
Sep1954,-1.60698,-1.40206,-1.42485,-1.50469,-1.09226,-0.93341,-0.80088,-0.01315,0.29753,0.10011,0.18204,0.31229,0.06546,0.109,0.09494,0.10106,0.29277,0.28287,0.16234,-0.04845,-0.16707,0.0171,0.05648,-0.02652,-0.21831,-0.41064,-0.39235,-0.47507,-0.40895,-0.56909,-0.66621,-0.70663,-0.7054,-0.81677,-0.90924,-0.36781,-0.43073,-0.44482,-0.378,-0.39847,-0.47883,-0.4667,-0.40328,-0.43175,-0.26989,-0.30491,-0.39508,-0.39246
Oct1954,0.2089,-0.69825,-0.87948,-1.01075,-1.16148,-0.84734,-0.74834,-0.66786,0.00541,0.27508,0.09517,0.1712,0.29499,0.0639,0.09737,0.07581,0.07042,0.25317,0.26258,0.14656,-0.04014,-0.15223,0.03737,0.05871,-0.0239,-0.20246,-0.38401,-0.37198,-0.44982,-0.38697,-0.53847,-0.63315,-0.67666,-0.67851,-0.79171,-0.88401,-0.36608,-0.42893,-0.4446,-0.38246,-0.40363,-0.47573,-0.46524,-0.40465,-0.42868,-0.27215,-0.30398,-0.39139
Nov1954,1.06145,0.72847,0.04201,-0.14906,-0.42934,-0.67053,-0.41648,-0.32314,-0.28083,0.34296,0.59774,0.37912,0.44993,0.57295,0.35265,0.36972,0.3286,0.31656,0.49721,0.49025,0.3546,0.17165,0.04992,0.20306,0.23847,0.1608,-0.02778,-0.21192,-0.20765,-0.27703,-0.21653,-0.37395,-0.46209,-0.50687,-0.5193,-0.64378,-0.72632,-0.21816,-0.28399,-0.30071,-0.24358,-0.2633,-0.33487,-0.32201,-0.26692,-0.28564,-0.14355,-0.1825
Dec1954,-0.2453,0.53636,0.43678,-0.18832,-0.35452,-0.59901,-0.80014,-0.53065,-0.46157,-0.39439,0.2213,0.46264,0.25163,0.34028,0.45349,0.24458,0.27432,0.24106,0.23428,0.41813,0.42237,0.29746,0.10941,-0.01624,0.14391,0.18126,0.10182,-0.08626,-0.2651,-0.2572,-0.32707,-0.26175,-0.42005,-0.51256,-0.55947,-0.56724,-0.68507,-0.77332,-0.24279,-0.31174,-0.33013,-0.2756,-0.29402,-0.36304,-0.35258,-0.29897,-0.32093,-0.17554
Jan1955,0.93328,0.36017,0.8004,0.71741,0.15613,0.00718,-0.20918,-0.44786,-0.21477,-0.17855,-0.15956,0.39598,0.6101,0.41596,0.47556,0.57436,0.37252,0.39704,0.36384,0.35278,0.52418,0.52233,0.41052,0.23318,0.10034,0.25707,0.28469,0.19755,0.01259,-0.16837,-0.16541,-0.23043,-0.16842,-0.33174,-0.42316,-0.47408,-0.48873,-0.61573,-0.70929,-0.17295,-0.24167,-0.26659,-0.21336,-0.22898,-0.30034,-0.29694,-0.24332,-0.2537
Feb1955,-0.84163,0.00588,-0.22049,0.33432,0.25878,-0.24275,-0.37213,-0.54431,-0.73613,-0.53413,-0.49915,-0.44513,0.10563,0.33791,0.14995,0.23041,0.34389,0.13318,0.16561,0.14532,0.12882,0.32206,0.32421,0.21575,0.03932,-0.08371,0.07885,0.11331,0.01626,-0.16412,-0.33668,-0.33098,-0.38935,-0.32882,-0.4846,-0.57014,-0.61992,-0.62566,-0.74101,-0.83087,-0.31594,-0.38074,-0.40117,-0.34604,-0.36189,-0.42445,-0.41466,-0.36163
Mar1955,0.47588,-0.25943,0.14553,-0.06394,0.36954,0.32485,-0.09953,-0.21791,-0.36989,-0.53536,-0.36347,-0.36224,-0.33043,0.18219,0.39011,0.19766,0.27871,0.38209,0.1763,0.20333,0.18572,0.17641,0.35507,0.35213,0.25011,0.08982,-0.02719,0.12256,0.16031,0.06714,-0.10535,-0.26775,-0.26592,-0.31604,-0.25859,-0.41131,-0.4934,-0.54138,-0.55219,-0.66763,-0.75208,-0.2629,-0.32789,-0.34795,-0.29692,-0.31036,-0.37235,-0.36535
Apr1955,1.35925,1.20261,0.55877,0.74254,0.4987,0.82801,0.79461,0.3701,0.25675,0.11593,-0.0274,0.08717,0.06558,0.08364,0.55358,0.73854,0.54802,0.60489,0.6908,0.49456,0.51268,0.47996,0.4679,0.6255,0.6093,0.51915,0.37037,0.25445,0.3887,0.41458,0.32435,0.14942,-0.01224,-0.01727,-0.06814,-0.01948,-0.17898,-0.26357,-0.31118,-0.32953,-0.45914,-0.55374,-0.05066,-0.11674,-0.14071,-0.09414,-0.10835,-0.17407
May1955,-1.22194,0.40111,0.57585,0.0231,0.26992,0.06854,0.47473,0.44017,0.06439,-0.03327,-0.17699,-0.33306,-0.19903,-0.20208,-0.16267,0.32114,0.50823,0.32174,0.39462,0.48994,0.3042,0.32138,0.29141,0.28357,0.45775,0.44823,0.35622,0.19438,0.07565,0.21336,0.24529,0.1569,-0.01698,-0.18166,-0.18578,-0.23781,-0.18932,-0.34573,-0.42783,-0.47168,-0.48389,-0.6025,-0.69394,-0.18695,-0.24698,-0.26853,-0.21846,-0.23056
Jun1955,0.46552,-0.64802,0.47884,0.60033,0.10855,0.35042,0.11192,0.49637,0.49667,0.12663,0.03401,-0.11085,-0.26085,-0.14396,-0.14044,-0.11436,0.33657,0.51576,0.33479,0.40379,0.49919,0.32615,0.33951,0.30936,0.2986,0.4617,0.45214,0.35724,0.20637,0.09554,0.22572,0.25906,0.17394,0.00174,-0.15838,-0.16206,-0.21388,-0.1654,-0.31604,-0.39497,-0.43483,-0.4469,-0.56398,-0.64561,-0.15917,-0.21955,-0.23925,-0.19053
