DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Jan1950,1.33672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb1950,-0.56038,0.47517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar1950,0.97726,0.19412,0.75741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr1950,-0.59144,0.25896,-0.22502,0.3891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May1950,-0.27323,-0.64585,0.04763,-0.27941,0.30822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun1950,0.98002,0.44971,-0.04414,0.50744,0.12188,0.64434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul1950,-1.22307,-0.1258,-0.18537,-0.54983,-0.05822,-0.37474,0.15564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug1950,-0.66565,-1.20982,-0.44608,-0.44919,-0.6929,-0.28641,-0.52243,-0.06672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep1950,-1.07388,-1.17676,-1.50288,-0.84303,-0.83345,-0.98745,-0.60912,-0.83813,-0.38785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct1950,0.11037,-0.62911,-0.8367,-1.15094,-0.70189,-0.72207,-0.8538,-0.54745,-0.74486,-0.37765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov1950,-0.68429,-0.53485,-1.08414,-1.20025,-1.48668,-1.02064,-1.01967,-1.14356,-0.81194,-0.98946,-0.60879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec1950,0.14114,-0.48357,-0.58668,-0.9909,-1.10685,-1.377,-0.99045,-1.00563,-1.12251,-0.8128,-0.9903,-0.62777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan1951,1.63802,1.04118,0.45753,0.31525,-0.11954,-0.33136,-0.67915,-0.34979,-0.4398,-0.59417,-0.30767,-0.51019,-0.18303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb1951,-0.3427,0.86796,0.63255,0.17473,0.03975,-0.33367,-0.50993,-0.78809,-0.50107,-0.58355,-0.7257,-0.44076,-0.62806,-0.30644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
