DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Aug2009,0.87934,0.79919,1.63175,1.04998,0.8619,1.73619,1.30479,1.71248,1.79635,1.39497,1.19541,1.3654,1.20668,1.13331,1.1844,1.04598,0.9307,0.98974,0.57684,0.29878,0.04815,0.24626,0.40884,0.40226,0.31121,0.20596,0.21602,0.25354,0.20044,0.29373,0.33005,0.12762,-0.16401,-0.32371,-0.56453,-0.30525,-0.2512,-0.19467,-0.18783,-0.25675,-0.30726,-0.15349,0.01087,-0.05792,0.3276,0.25144,0.14981,0.13901
Sep2009,-1.16796,-0.4634,-0.26587,0.61579,0.15728,0.16957,0.97619,0.81362,1.40312,1.46118,1.07543,0.87775,1.06327,0.88693,0.81403,0.87597,0.73793,0.64312,0.73473,0.33816,0.09996,-0.13373,0.05065,0.21784,0.21068,0.11912,0.01462,0.02493,0.06385,0.01493,0.11448,0.14864,-0.03578,-0.32033,-0.47575,-0.70426,-0.45341,-0.40267,-0.35093,-0.34828,-0.41154,-0.45978,-0.31292,-0.14609,-0.1942,0.19163,0.1123,0.01764
Oct2009,1.35377,0.67479,0.82993,0.86046,1.27414,0.99501,0.9553,1.41792,1.27837,1.66529,1.6849,1.37311,1.21351,1.32996,1.20197,1.14668,1.19615,1.09895,1.0064,1.04954,0.71643,0.46501,0.25476,0.40157,0.53493,0.52275,0.44574,0.35452,0.36672,0.40351,0.34635,0.42504,0.45823,0.25204,-0.02768,-0.17962,-0.41264,-0.16849,-0.11538,-0.06,-0.04973,-0.11397,-0.16311,-0.01815,0.14946,0.06946,0.43008,0.34895
Nov2009,0.94214,1.42777,1.05524,1.17201,1.17428,1.50223,1.29843,1.25306,1.52996,1.43023,1.71576,1.78555,1.52358,1.38674,1.4984,1.39565,1.35516,1.40065,1.31735,1.20894,1.24706,0.94119,0.68951,0.49112,0.63323,0.74411,0.73425,0.6663,0.58185,0.58573,0.61521,0.56083,0.62613,0.6558,0.44416,0.15585,0.01302,-0.20935,0.02973,0.08485,0.14339,0.15941,0.09575,0.0454,0.1869,0.33934,0.24607,0.58508
Dec2009,0.24958,0.80731,1.32825,1.00526,1.11135,1.1317,1.47339,1.28622,1.23967,1.55088,1.45089,1.73373,1.83969,1.5602,1.42019,1.53303,1.42422,1.38729,1.42746,1.33184,1.23536,1.2755,1.00107,0.74249,0.54174,0.67301,0.77638,0.76221,0.69891,0.6164,0.62385,0.65414,0.59385,0.67011,0.70138,0.48387,0.18028,0.03184,-0.18527,0.05596,0.11514,0.17451,0.19043,0.12512,0.08133,0.21377,0.3644,0.26915
Jan2010,0.10092,0.19774,0.7268,1.23697,0.90398,1.01587,1.04368,1.36746,1.18629,1.15447,1.4621,1.38255,1.66884,1.76238,1.47786,1.34992,1.46679,1.36729,1.33124,1.37198,1.27836,1.18673,1.2324,0.96574,0.71101,0.52513,0.64896,0.75407,0.73884,0.67658,0.59174,0.59826,0.62773,0.56871,0.64981,0.6731,0.45962,0.15547,0.02443,-0.17046,0.05991,0.11624,0.17198,0.18978,0.12937,0.08049,0.21223,0.36366
Feb2010,1.40771,1.01477,0.9257,1.2638,1.62144,1.30605,1.39065,1.41131,1.66442,1.50853,1.46212,1.71621,1.66584,1.92558,2.01024,1.68772,1.55759,1.67803,1.60525,1.57519,1.61325,1.53124,1.43189,1.47956,1.23482,0.97005,0.79407,0.89202,0.98843,0.96922,0.92044,0.84456,0.85453,0.87748,0.82613,0.90276,0.93236,0.71065,0.4231,0.28471,0.08383,0.30227,0.36122,0.41926,0.43681,0.37142,0.32482,0.45051
Mar2010,0.14086,1.14653,0.87833,0.85083,1.24021,1.60515,1.29966,1.37718,1.40947,1.67462,1.51633,1.46395,1.76238,1.69151,1.96198,1.99984,1.68612,1.56077,1.68347,1.61184,1.57654,1.61028,1.52775,1.42992,1.46857,1.22302,0.95668,0.77135,0.87246,0.97262,0.95095,0.90166,0.82319,0.83334,0.85867,0.80639,0.88664,0.92067,0.69135,0.39997,0.26471,0.06997,0.28452,0.3425,0.39943,0.41631,0.35189,0.30838
Apr2010,-1.22549,-0.74328,0.73716,0.5813,0.55201,0.9662,1.40453,1.0733,1.15166,1.18416,1.46503,1.31481,1.27988,1.56916,1.50465,1.77666,1.83516,1.55346,1.42657,1.54469,1.46513,1.42322,1.46071,1.37655,1.29012,1.34227,1.08828,0.82933,0.64159,0.74013,0.84559,0.82648,0.77314,0.69303,0.7005,0.7285,0.6769,0.75289,0.78447,0.5735,0.29491,0.16742,-0.02457,0.18534,0.24109,0.29698,0.31354,0.25162
May2010,0.80199,-0.35125,-0.34473,0.88134,0.70588,0.6842,1.07775,1.47205,1.18781,1.26663,1.29905,1.56378,1.42886,1.37661,1.64834,1.56756,1.79357,1.86535,1.59193,1.46063,1.57101,1.49765,1.46046,1.49606,1.417,1.33337,1.38372,1.13893,0.88575,0.70057,0.79815,0.89948,0.8813,0.83088,0.75514,0.76327,0.79066,0.74056,0.81354,0.84383,0.63667,0.36819,0.24102,0.04546,0.25397,0.30917,0.36435,0.38095
