DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Feb1993,1.53881,0.16575,-0.19345,-0.22882,-0.68996,-0.70377,-0.75495,-0.56554,-0.32754,-0.23286,-0.3091,-0.12633,-0.2811,-0.76336,-0.51618,-0.59548,-0.59513,-0.67041,-0.50056,-0.4099,-0.40321,-0.21046,-0.05682,-0.16128,-0.23679,-0.50462,-0.22522,-0.35691,-0.46156,-0.49359,-0.39855,-0.42043,-0.39362,-0.43734,-0.4262,-0.62144,-0.62389,-0.81923,-1.0587,-1.17036,-1.05746,-0.99987,-0.98646,-0.96045,-0.90674,-0.89214,-0.95584,-1.03078
Mar1993,-0.25644,1.13513,0.00472,-0.29371,-0.29748,-0.69169,-0.71096,-0.75149,-0.58293,-0.37194,-0.2858,-0.3544,-0.18825,-0.3285,-0.76612,-0.53096,-0.61283,-0.608,-0.67957,-0.52073,-0.43448,-0.42689,-0.24291,-0.08921,-0.18811,-0.26019,-0.51667,-0.24212,-0.37051,-0.47578,-0.50793,-0.41325,-0.43482,-0.40884,-0.45117,-0.43923,-0.63183,-0.63724,-0.82794,-1.06245,-1.16895,-1.06069,-1.00448,-0.99178,-0.96613,-0.91374,-0.89916,-0.96142
Apr1993,-0.61484,-0.57535,0.8368,-0.17565,-0.43824,-0.39869,-0.79568,-0.81941,-0.85232,-0.68565,-0.47539,-0.3888,-0.44937,-0.28809,-0.41944,-0.84668,-0.60374,-0.6863,-0.67926,-0.75479,-0.59278,-0.50546,-0.49695,-0.30949,-0.15028,-0.24803,-0.32097,-0.57663,-0.29582,-0.42328,-0.52901,-0.56274,-0.4667,-0.48752,-0.4621,-0.50398,-0.49168,-0.68511,-0.68909,-0.87494,-1.10531,-1.2066,-1.09871,-1.04417,-1.03154,-1.00619,-0.95419,-0.93974
May1993,1.19528,0.23511,-0.07581,1.06474,0.04314,-0.25728,-0.25716,-0.63179,-0.64826,-0.68151,-0.5217,-0.32512,-0.24589,-0.30942,-0.15467,-0.28197,-0.72362,-0.50142,-0.58572,-0.57745,-0.64911,-0.48971,-0.40422,-0.39779,-0.21668,-0.06252,-0.16136,-0.23214,-0.48975,-0.21912,-0.34813,-0.45357,-0.48587,-0.39226,-0.41316,-0.38858,-0.42872,-0.41798,-0.61298,-0.61858,-0.81041,-1.04481,-1.14821,-1.04072,-0.98517,-0.97259,-0.94794,-0.89605
Jun1993,-0.63891,0.70386,-0.06623,-0.25684,0.98077,-0.033,-0.31354,-0.31042,-0.67996,-0.69637,-0.72874,-0.56934,-0.37409,-0.29454,-0.35663,-0.20245,-0.33058,-0.75936,-0.53737,-0.6161,-0.60663,-0.67728,-0.51935,-0.43442,-0.42804,-0.24869,-0.09505,-0.19089,-0.25999,-0.51168,-0.24259,-0.36922,-0.47406,-0.50597,-0.41331,-0.43411,-0.40933,-0.44902,-0.43742,-0.63002,-0.63517,-0.82453,-1.05758,-1.16005,-1.05153,-0.99678,-0.98396,-0.95931
Jul1993,0.84192,0.19086,0.89662,0.21512,-0.06454,1.09446,0.04585,-0.24463,-0.25974,-0.60956,-0.62044,-0.65166,-0.5018,-0.31832,-0.24458,-0.30778,-0.16171,-0.2848,-0.70409,-0.49235,-0.57036,-0.56356,-0.6296,-0.47864,-0.39733,-0.3916,-0.21963,-0.0702,-0.16363,-0.23026,-0.47778,-0.21817,-0.34203,-0.44524,-0.47575,-0.38508,-0.40597,-0.38205,-0.42158,-0.41124,-0.60026,-0.60522,-0.79144,-1.02042,-1.12187,-1.01767,-0.96331,-0.95099
Aug1993,-0.6334,-0.03406,-0.3109,0.35125,-0.12182,-0.25467,0.93535,-0.0991,-0.35072,-0.33803,-0.68955,-0.70218,-0.72851,-0.58268,-0.40227,-0.32847,-0.38618,-0.24222,-0.35925,-0.76369,-0.54966,-0.62389,-0.61513,-0.68107,-0.53144,-0.45059,-0.44465,-0.27296,-0.12209,-0.21453,-0.28071,-0.52244,-0.26277,-0.38449,-0.48626,-0.5171,-0.42711,-0.44745,-0.42327,-0.46218,-0.45189,-0.63816,-0.64183,-0.82331,-1.04788,-1.14561,-1.04257,-0.99041
Sep1993,0.81573,0.22359,0.39212,0.12391,0.65457,0.16465,-0.05661,1.11895,-0.00543,-0.2712,-0.25931,-0.61652,-0.62473,-0.65314,-0.52116,-0.35294,-0.28495,-0.33492,-0.20365,-0.30543,-0.70876,-0.50107,-0.5774,-0.56709,-0.62732,-0.48445,-0.40695,-0.40103,-0.2354,-0.08621,-0.17767,-0.2422,-0.48153,-0.22593,-0.34498,-0.44561,-0.47597,-0.38718,-0.40898,-0.38534,-0.42531,-0.4151,-0.60019,-0.60259,-0.78298,-1.00782,-1.10468,-1.00293
Oct1993,-1.97076,-1.21428,-1.33255,-0.9569,-1.01128,-0.64824,-0.83664,-0.842,0.03442,-0.56234,-0.66766,-0.61587,-0.92622,-0.94747,-0.97116,-0.85711,-0.70367,-0.63035,-0.66225,-0.52696,-0.6213,-0.93178,-0.73634,-0.79044,-0.77731,-0.83983,-0.70219,-0.62911,-0.62108,-0.46356,-0.32294,-0.4099,-0.47164,-0.68165,-0.43219,-0.53521,-0.62997,-0.66077,-0.57673,-0.59485,-0.57164,-0.60906,-0.59651,-0.7664,-0.76509,-0.92728,-1.13126,-1.21527
Nov1993,1.64032,0.70378,0.82981,0.72198,0.81067,0.70603,0.84645,0.65346,0.46448,1.01071,0.33377,0.09501,0.03765,-0.23369,-0.23664,-0.26991,-0.17052,-0.03666,0.02332,-0.02772,0.07901,-0.01103,-0.38405,-0.23741,-0.31963,-0.32234,-0.37713,-0.25665,-0.19314,-0.19083,-0.04355,0.0812,-0.00595,-0.06786,-0.28436,-0.06585,-0.17824,-0.27275,-0.29702,-0.21721,-0.23715,-0.21632,-0.25532,-0.24862,-0.42697,-0.42702,-0.61352,-0.83767
Dec1993,-1.1479,0.60712,-0.15604,0.0472,-0.08138,0.02807,-0.065,0.10009,-0.04962,-0.15657,0.44717,-0.1246,-0.2748,-0.28248,-0.54116,-0.54923,-0.57254,-0.48013,-0.35127,-0.29029,-0.33345,-0.21455,-0.30152,-0.62724,-0.46798,-0.54912,-0.55047,-0.60857,-0.48867,-0.4257,-0.42127,-0.276,-0.14871,-0.24167,-0.29774,-0.50637,-0.2829,-0.39142,-0.48025,-0.50376,-0.42497,-0.4425,-0.42045,-0.45774,-0.44944,-0.62024,-0.62254,-0.79297
Jan1994,-0.56491,-1.21406,0.19616,-0.44884,-0.30252,-0.3987,-0.30019,-0.36241,-0.20834,-0.31986,-0.39277,0.15107,-0.30703,-0.40227,-0.38984,-0.63325,-0.64215,-0.66432,-0.57732,-0.45819,-0.40501,-0.44366,-0.33586,-0.41432,-0.71655,-0.56222,-0.6391,-0.64123,-0.69996,-0.585,-0.52544,-0.52148,-0.38076,-0.25722,-0.33842,-0.38842,-0.58714,-0.37438,-0.4799,-0.57421,-0.59939,-0.52453,-0.54081,-0.51992,-0.55717,-0.54975,-0.71543,-0.72232
Feb1994,0.99652,0.20034,-0.60874,0.49938,-0.04368,0.09627,0.01355,0.10671,0.04456,0.18341,0.05742,-0.02841,0.45916,-0.02983,-0.14908,-0.15945,-0.42469,-0.43416,-0.46054,-0.37363,-0.25584,-0.20614,-0.25506,-0.15005,-0.22433,-0.54105,-0.39492,-0.47943,-0.48775,-0.54578,-0.43082,-0.37118,-0.3671,-0.22683,-0.1092,-0.19111,-0.24647,-0.45687,-0.24756,-0.3575,-0.46164,-0.48635,-0.41253,-0.4303,-0.40998,-0.4478,-0.44294,-0.60773
