DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Jan1994,0.65737,-0.38197,0.6231,-0.15349,-0.29661,-0.26658,-0.20628,-0.20085,0.28216,0.10801,-0.30181,0.13829,-0.15864,-0.25636,-0.59916,-1.18706,-1.15979,-1.1163,-0.99976,-0.93003,-0.96816,-0.99389,-0.90381,-0.72026,-1.15999,-0.44549,-0.59283,-0.47807,-0.50147,-0.45625,-0.40799,-0.40607,-0.34995,-0.27637,-0.50084,-0.4945,-0.51821,-0.61452,-0.74444,-0.92114,-0.88626,-0.80182,-0.78425,-0.74783,-0.79273,-0.83976,-1.11543,-1.19786
Feb1994,0.02527,0.38078,-0.44615,0.37213,-0.18302,-0.30609,-0.27006,-0.21093,-0.19663,0.25572,0.08859,-0.26846,0.13632,-0.15836,-0.2772,-0.61799,-1.2171,-1.19209,-1.14896,-1.03063,-0.96187,-1.00152,-1.01954,-0.94379,-0.73884,-1.17588,-0.47151,-0.6151,-0.49393,-0.51679,-0.47125,-0.42091,-0.41659,-0.3634,-0.28207,-0.51058,-0.50352,-0.51769,-0.61288,-0.74281,-0.93019,-0.89624,-0.80664,-0.78575,-0.74716,-0.79536,-0.84191,-1.13425
Mar1994,-0.75684,-0.43698,-0.03284,-0.65938,0.03966,-0.47249,-0.54429,-0.51693,-0.47115,-0.45828,-0.04338,-0.21019,-0.52191,-0.17474,-0.38513,-0.49005,-0.80965,-1.28927,-1.26962,-1.23172,-1.13504,-1.07934,-1.11667,-1.12755,-1.06563,-0.8896,-1.27113,-0.63835,-0.77204,-0.66532,-0.67928,-0.63585,-0.58907,-0.58275,-0.53302,-0.45561,-0.66926,-0.64905,-0.65178,-0.73642,-0.86241,-1.01969,-0.99363,-0.90981,-0.88873,-0.85201,-0.8942,-0.93986
Apr1994,-0.70795,-0.95004,-0.60624,-0.21116,-0.7565,-0.10949,-0.57379,-0.62679,-0.60151,-0.55824,-0.54405,-0.15355,-0.31105,-0.5936,-0.27548,-0.46069,-0.563,-0.88289,-1.3584,-1.33253,-1.29597,-1.20148,-1.14815,-1.18712,-1.197,-1.14169,-0.96722,-1.3389,-0.7035,-0.83087,-0.72383,-0.7411,-0.69596,-0.64617,-0.63912,-0.5933,-0.51445,-0.72868,-0.7107,-0.70514,-0.79351,-0.92255,-1.07443,-1.04998,-0.96587,-0.94417,-0.90593,-0.94773
May1994,-0.55472,-0.98373,-1.06988,-0.74752,-0.34502,-0.8394,-0.19993,-0.66148,-0.71127,-0.68671,-0.64314,-0.62886,-0.23763,-0.39794,-0.68576,-0.34835,-0.51737,-0.61718,-0.94781,-1.41777,-1.38576,-1.3474,-1.25237,-1.19941,-1.23855,-1.24101,-1.19321,-1.0216,-1.38847,-0.75641,-0.8836,-0.76943,-0.78673,-0.7406,-0.69019,-0.6815,-0.63492,-0.55561,-0.7679,-0.75231,-0.74394,-0.82899,-0.96021,-1.11322,-1.08849,-1.00318,-0.98055,-0.94141
Jun1994,0.77199,-0.13256,-0.6459,-0.89542,-0.64911,-0.28828,-0.79229,-0.15139,-0.61004,-0.66169,-0.63682,-0.59249,-0.57795,-0.18895,-0.35039,-0.64018,-0.30774,-0.47652,-0.57639,-0.9036,-1.37165,-1.34305,-1.30427,-1.20876,-1.15587,-1.19414,-1.19794,-1.15102,-0.98145,-1.34466,-0.72207,-0.84645,-0.7341,-0.75215,-0.70608,-0.65612,-0.64767,-0.60147,-0.52297,-0.73013,-0.71526,-0.7099,-0.79376,-0.92224,-1.07384,-1.04947,-0.96476,-0.94298
Jul1994,0.4804,0.67575,0.00682,-0.4145,-0.75197,-0.57173,-0.23577,-0.74138,-0.09694,-0.54973,-0.60653,-0.58085,-0.53638,-0.52236,-0.14187,-0.30278,-0.59576,-0.26992,-0.4383,-0.54178,-0.86157,-1.32818,-1.30275,-1.26304,-1.16648,-1.1134,-1.14978,-1.15559,-1.1086,-0.94162,-1.30685,-0.68866,-0.81014,-0.69984,-0.71786,-0.67246,-0.62344,-0.61548,-0.56947,-0.49231,-0.69579,-0.68218,-0.6793,-0.76168,-0.88845,-1.03802,-1.0139,-0.92988
Aug1994,-0.88976,-0.22037,0.11256,-0.30584,-0.61834,-0.8538,-0.65356,-0.30532,-0.78627,-0.15584,-0.6024,-0.65644,-0.63122,-0.58636,-0.57161,-0.19804,-0.3552,-0.63879,-0.3123,-0.47324,-0.57804,-0.89668,-1.35336,-1.32919,-1.28785,-1.1916,-1.13909,-1.17449,-1.17764,-1.13238,-0.96924,-1.32334,-0.71658,-0.83737,-0.7259,-0.74269,-0.69734,-0.64887,-0.64045,-0.59518,-0.52002,-0.72151,-0.70686,-0.7024,-0.78303,-0.90895,-1.05623,-1.03138
Sep1994,-2.92703,-1.81268,-1.01347,-0.66876,-0.90191,-1.13577,-1.20189,-0.98967,-0.58814,-1.02655,-0.40033,-0.87163,-0.92273,-0.89247,-0.84162,-0.82131,-0.4378,-0.60096,-0.85472,-0.49145,-0.63844,-0.72426,-1.03358,-1.45669,-1.43505,-1.3951,-1.3033,-1.25231,-1.28786,-1.28665,-1.24804,-1.08985,-1.41154,-0.84452,-0.96362,-0.84353,-0.85762,-0.8121,-0.76372,-0.75184,-0.7095,-0.63858,-0.82841,-0.81101,-0.80065,-0.87998,-1.00458,-1.14457
Oct1994,1.21664,0.79544,0.66688,0.69872,0.7328,0.5453,0.26713,-0.18882,-0.17024,0.0762,-0.36728,0.18762,-0.2095,-0.282,-0.26977,-0.23988,-0.2361,0.09646,-0.04825,-0.2776,0.02379,-0.15726,-0.26229,-0.56369,-1.03211,-1.01864,-0.98668,-0.89557,-0.84548,-0.87976,-0.89249,-0.84345,-0.70319,-1.07371,-0.4999,-0.62225,-0.51546,-0.53613,-0.49641,-0.45338,-0.4435,-0.40119,-0.33123,-0.52311,-0.53122,-0.55219,-0.6367,-0.74257
