DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Feb2015,0.58497,0.99592,1.27865,0.98746,1.08096,1.21141,1.33189,1.29679,1.56318,1.60449,1.79346,1.74901,1.40157,1.21066,0.53391,0.45583,0.67764,0.566,0.38352,0.22415,0.32652,0.00502,0.04045,0.01841,0.25681,0.46763,0.87805,0.60511,0.66758,0.49274,0.45632,0.21405,-0.00809,0.21723,0.25196,0.11007,0.14795,0.03038,0.22693,-0.07408,0.1866,0.13902,0.08283,-0.01881,0.04454,0.04194,0.14519,0.05555
Mar2015,1.11721,0.9787,1.31942,1.47965,1.19455,1.25768,1.36428,1.4565,1.41004,1.62882,1.65073,1.80503,1.79788,1.49849,1.36059,0.7369,0.65122,0.85579,0.76662,0.59087,0.43892,0.5364,0.22687,0.25113,0.22444,0.44347,0.63446,1.00806,0.75203,0.809,0.64564,0.61315,0.38605,0.17748,0.39139,0.41619,0.28041,0.31537,0.19811,0.3888,0.10404,0.34598,0.29627,0.24131,0.13952,0.20109,0.19957,0.29501
Apr2015,0.89816,1.35585,1.21303,1.62639,1.71205,1.35437,1.38346,1.45509,1.54132,1.48813,1.71425,1.7407,1.89901,1.87662,1.5938,1.47676,0.85218,0.76927,0.96744,0.87902,0.70283,0.55609,0.65636,0.34502,0.36952,0.33883,0.54636,0.73772,1.09368,0.83732,0.88697,0.72609,0.69272,0.47332,0.27141,0.47647,0.50022,0.36019,0.39238,0.27708,0.45499,0.17122,0.41309,0.36321,0.30911,0.20758,0.26884,0.26824
May2015,-1.09875,-0.07735,0.7892,0.78918,1.292,1.45997,1.14592,1.19892,1.28848,1.38991,1.34394,1.57232,1.60114,1.74797,1.7323,1.4168,1.2696,0.68616,0.60998,0.79445,0.70268,0.53489,0.39382,0.48536,0.18995,0.21958,0.19813,0.40208,0.58659,0.94664,0.69694,0.75296,0.59198,0.55822,0.34047,0.14228,0.34402,0.37065,0.23452,0.26985,0.16442,0.34154,0.05936,0.30436,0.25594,0.20155,0.10375,0.16616
Jun2015,1.35012,0.18401,0.70549,1.33564,1.25099,1.74509,1.81237,1.39612,1.42072,1.50362,1.58693,1.52413,1.74073,1.76872,1.91089,1.87583,1.58834,1.45754,0.8578,0.78026,0.97676,0.88485,0.71062,0.56434,0.66156,0.35556,0.37237,0.35134,0.55737,0.74154,1.09506,0.84037,0.89,0.72207,0.68793,0.46743,0.26753,0.47394,0.49705,0.35917,0.39397,0.28128,0.45916,0.17299,0.41998,0.36949,0.31498,0.21555
Jul2015,-1.39051,0.30338,-0.45775,0.04888,0.80838,0.8521,1.35503,1.54655,1.18642,1.25077,1.35152,1.44354,1.38508,1.6086,1.64043,1.79753,1.76103,1.45022,1.29491,0.68716,0.61704,0.82971,0.73369,0.55644,0.4068,0.50201,0.1956,0.22069,0.20206,0.42218,0.61242,0.98119,0.71828,0.77414,0.60521,0.57077,0.34677,0.14385,0.35222,0.37678,0.24115,0.27797,0.1739,0.34978,0.06355,0.31219,0.26207,0.20876
Aug2015,-1.8572,-1.83807,-0.37831,-0.98021,-0.42668,0.29519,0.44014,0.91633,1.23014,0.9353,1.03236,1.15128,1.25897,1.21077,1.44424,1.47849,1.64292,1.61565,1.28091,1.11023,0.51042,0.43817,0.65492,0.5565,0.3801,0.23247,0.32295,0.0254,0.06065,0.04358,0.26635,0.46089,0.84046,0.57386,0.63797,0.47322,0.43832,0.21549,0.0112,0.21926,0.24439,0.11129,0.15162,0.05204,0.22754,-0.0539,0.19308,0.14708
Sep2015,0.79182,-0.03434,-0.68047,0.04888,-0.46532,-0.11512,0.46493,0.60804,1.0747,1.36678,1.03585,1.11821,1.26354,1.37573,1.30452,1.55692,1.59671,1.7653,1.7256,1.35528,1.1902,0.58605,0.50985,0.71695,0.6286,0.4534,0.31857,0.40885,0.11501,0.1442,0.12767,0.33523,0.52017,0.88856,0.62618,0.6872,0.52294,0.48986,0.26778,0.0645,0.27568,0.30085,0.16498,0.20609,0.10564,0.28148,-0.00701,0.23796
Oct2015,1.31442,1.28452,0.88584,0.48001,0.82762,0.43241,0.6966,1.06636,1.13744,1.60059,1.73793,1.40442,1.441,1.5927,1.69803,1.62596,1.8825,1.92381,2.0754,1.96559,1.59108,1.48563,0.87499,0.79257,0.99315,0.91099,0.72683,0.58821,0.68898,0.38329,0.40102,0.37781,0.58866,0.78336,1.15042,0.87822,0.92826,0.76,0.72283,0.49947,0.29808,0.51421,0.53411,0.3892,0.42364,0.31516,0.49596,0.19738
Nov2015,-0.85967,0.31006,0.46945,0.06636,-0.27712,0.09594,-0.25007,0.02147,0.41934,0.54057,0.95361,1.19117,0.98043,1.06864,1.202,1.30556,1.27091,1.52945,1.54623,1.67422,1.63486,1.28749,1.14616,0.59159,0.5257,0.72906,0.6523,0.48609,0.35371,0.43778,0.15085,0.18139,0.16417,0.3765,0.55952,0.93535,0.67592,0.73445,0.57392,0.53671,0.32109,0.12494,0.33276,0.35616,0.21549,0.25712,0.15609,0.32627
Dec2015,-2.11913,-1.85228,-1.26516,-0.97943,-1.24557,-1.44915,-1.09717,-1.28552,-1.07814,-0.67377,-0.48354,-0.04065,0.34651,0.25668,0.34413,0.46072,0.60215,0.59095,0.84998,0.89712,1.08385,1.0872,0.73135,0.53459,0.03826,-0.01792,0.17958,0.12097,-0.03,-0.15263,-0.08329,-0.33579,-0.29434,-0.30884,-0.09667,0.09893,0.47913,0.21901,0.29065,0.13758,0.10325,-0.10239,-0.28949,-0.09666,-0.07022,-0.21199,-0.15523,-0.2365
Jan2016,0.85001,-0.96763,-1.28695,-0.64086,-0.48388,-0.76595,-0.98414,-0.64602,-0.90429,-0.66609,-0.25485,-0.1179,0.24981,0.60996,0.49034,0.57432,0.69102,0.81395,0.79753,1.04566,1.08689,1.24089,1.23935,0.90046,0.71229,0.21118,0.14671,0.33811,0.27955,0.13363,0.00904,0.07633,-0.17471,-0.13805,-0.15483,0.04101,0.22678,0.60427,0.3605,0.42974,0.27877,0.24228,0.04324,-0.13178,0.04817,0.06325,-0.06928,-0.0097
Feb2016,0.49147,0.76302,-0.66388,-1.02795,-0.44221,-0.23112,-0.49443,-0.71946,-0.40993,-0.67954,-0.46481,-0.06385,0.0396,0.33377,0.64373,0.55012,0.62442,0.72784,0.84136,0.82969,1.06712,1.1114,1.2544,1.25206,0.93056,0.75101,0.28359,0.21444,0.3893,0.3216,0.17903,0.06202,0.13155,-0.11436,-0.08063,-0.09614,0.08849,0.27664,0.63714,0.40776,0.47121,0.31819,0.2815,0.0851,-0.08612,0.09098,0.10028,-0.03653
Mar2016,-0.35777,0.03862,0.39711,-0.76109,-1.06122,-0.51598,-0.34882,-0.57977,-0.77698,-0.4877,-0.72737,-0.52761,-0.17742,-0.07528,0.19589,0.51001,0.41064,0.4818,0.59367,0.70579,0.69219,0.92911,0.97458,1.12695,1.1226,0.79736,0.61954,0.18356,0.12395,0.2948,0.23443,0.10265,-0.01055,0.05373,-0.17765,-0.14697,-0.16507,0.01799,0.20674,0.56346,0.34654,0.40433,0.25728,0.22165,0.03091,-0.13326,0.03816,0.04467
Apr2016,-1.65098,-1.45139,-0.74402,-0.21367,-1.16793,-1.42829,-0.93705,-0.72487,-0.94199,-1.12582,-0.85795,-1.06643,-0.88268,-0.5518,-0.41988,-0.11638,0.23707,0.13961,0.20498,0.31684,0.43787,0.42697,0.67045,0.72692,0.9007,0.90398,0.56584,0.39098,-0.02919,-0.08375,0.08616,0.02893,-0.10003,-0.20675,-0.1439,-0.36865,-0.33658,-0.3631,-0.17907,0.021,0.37982,0.16077,0.22377,0.07846,0.04474,-0.14263,-0.30351,-0.1334
May2016,0.16105,-1.12809,-1.25498,-0.69543,-0.226,-1.14988,-1.412,-0.9236,-0.71816,-0.93484,-1.11548,-0.83998,-1.04948,-0.86138,-0.52553,-0.39009,-0.08856,0.25321,0.16568,0.22386,0.33291,0.44612,0.43559,0.66272,0.71608,0.88266,0.88898,0.56653,0.39849,-0.012,-0.07552,0.09221,0.03558,-0.09248,-0.19675,-0.13387,-0.3566,-0.32577,-0.34918,-0.16992,0.03014,0.37879,0.16129,0.22743,0.08385,0.04934,-0.1339,-0.28998
Jun2016,-1.49672,-0.89918,-1.72982,-1.99298,-1.21486,-0.60782,-1.42194,-1.67913,-1.23688,-1.00696,-1.22036,-1.3912,-1.10568,-1.29425,-1.10991,-0.7946,-0.63278,-0.30826,0.04112,-0.0533,0.01543,0.13706,0.26085,0.24723,0.48411,0.54298,0.72542,0.73802,0.4088,0.23798,-0.16876,-0.23276,-0.06561,-0.11765,-0.24464,-0.34884,-0.28827,-0.5031,-0.46954,-0.49408,-0.31162,-0.10468,0.25637,0.03542,0.10659,-0.03758,-0.07076,-0.25196
Jul2016,-1.84885,-1.94206,-1.5524,-2.05753,-2.24292,-1.57297,-0.96275,-1.61539,-1.82653,-1.51701,-1.28648,-1.47185,-1.61254,-1.34211,-1.49183,-1.31788,-1.04313,-0.86846,-0.52727,-0.18484,-0.2674,-0.19737,-0.07584,0.05376,0.04317,0.27794,0.34146,0.53786,0.55881,0.23255,0.07109,-0.32533,-0.38826,-0.22353,-0.26873,-0.39078,-0.49124,-0.43258,-0.63587,-0.60366,-0.62806,-0.44669,-0.23388,0.11846,-0.10084,-0.02764,-0.16753,-0.19794
